time,step,wp_Tmin,wp_Tmax,wp_Tavg,wp_umax,wp_svm_max,wp_epspl_max,wp_contact_pmax,wp_contact_count
1.764999999999746e-05,353,2.999999999988491e+02,3.699694692514026e+02,3.027940149296077e+02,3.223953614318114e-05,1.310981273136693e+09,1.878378667340982e-01,2.726296330710584e+14,22
1.769999999999757e-05,354,2.999999999988491e+02,3.701108362475377e+02,3.028136327073728e+02,3.233574571980055e-05,1.310493000834172e+09,1.883070496387541e-01,2.712456689366741e+14,22
1.774999999999768e-05,355,2.999999999988491e+02,3.702562465278593e+02,3.028335055802480e+02,3.243412027263745e-05,1.311600657122556e+09,1.887851017210128e-01,2.700849481719444e+14,22
1.779999999999779e-05,356,2.999999999988505e+02,3.703932343832230e+02,3.028536126352195e+02,3.253380594052565e-05,1.311747733247880e+09,1.892448874694643e-01,2.725523234542122e+14,22
1.784999999999790e-05,357,2.999999999988505e+02,3.705257511883495e+02,3.028739403284920e+02,3.263528092129353e-05,1.312321671257383e+09,1.896949858231000e-01,2.711128414003104e+14,22
1.789999999999801e-05,358,2.999999999988505e+02,3.706513112951554e+02,3.028943441342091e+02,3.273611652313416e-05,1.312361652925820e+09,1.901299610761012e-01,2.696875038079411e+14,22
1.794999999999812e-05,359,2.999999999988505e+02,3.707692469792496e+02,3.029148210755889e+02,3.283612066507192e-05,1.312097500023452e+09,1.905483238693961e-01,2.681419468855948e+14,22
1.799999999999823e-05,360,2.999999999988505e+02,3.708798604694822e+02,3.029351500546426e+02,3.293626179443823e-05,1.311657673053322e+09,1.909506971170123e-01,2.665442214080531e+14,22
1.804999999999834e-05,361,2.999999999988505e+02,3.709835309938501e+02,3.029553094941055e+02,3.303479443559052e-05,1.311576093071226e+09,1.913378709483947e-01,2.615293915600835e+14,22
1.809999999999845e-05,362,2.999999999988588e+02,3.711686685598299e+02,3.029754476440808e+02,3.313284692744322e-05,1.311632908598408e+09,1.917193952635215e-01,2.640173495630102e+14,22
1.814999999999856e-05,363,2.999999999988667e+02,3.716502833529307e+02,3.029955045092419e+02,3.322896694197935e-05,1.311060093274801e+09,1.920867439980533e-01,2.628671716778738e+14,22
1.819999999999867e-05,364,2.999999999988439e+02,3.721218994138074e+02,3.030157474804023e+02,3.332647880710615e-05,1.312267039251424e+09,1.924477731579474e-01,2.624674024296647e+14,22
1.824999999999878e-05,365,2.999999999988439e+02,3.725959957975253e+02,3.030362642517378e+02,3.342418943326746e-05,1.312123261548890e+09,1.928030044385343e-01,2.614280377362388e+14,22
1.829999999999889e-05,366,2.999999999988445e+02,3.730536977853773e+02,3.030568058662087e+02,3.352345597274505e-05,1.311524912352223e+09,1.931519784669369e-01,2.571951174674086e+14,22
1.834999999999900e-05,367,2.999999999988445e+02,3.734957663621430e+02,3.030772526637190e+02,3.362316861635912e-05,1.310892193189606e+09,1.934932453140887e-01,2.564691238860955e+14,22
1.839999999999911e-05,368,2.999999999988445e+02,3.739209082607543e+02,3.030976063880067e+02,3.372514910027337e-05,1.310968458418236e+09,1.938217044083121e-01,2.559767435613327e+14,22
1.844999999999922e-05,369,2.999999999988502e+02,3.743447181713162e+02,3.031180946401694e+02,3.382831479145751e-05,1.311316862925140e+09,1.941468121467801e-01,2.558125230530684e+14,22
1.849999999999933e-05,370,2.999999999988502e+02,3.747666610321913e+02,3.031388747844647e+02,3.393174403069393e-05,1.311955451563164e+09,1.944694314031964e-01,2.557246798460802e+14,22
1.854999999999944e-05,371,2.999999999988502e+02,3.751849219806651e+02,3.031597816270827e+02,3.403452538784692e-05,1.311618220376383e+09,1.947896788623132e-01,2.587754623336867e+14,22
1.859999999999955e-05,372,2.999999999988167e+02,3.755856941332156e+02,3.031765547237527e+02,3.413887656077330e-05,1.311308716244329e+09,1.951008258350236e-01,2.584661412088864e+14,22
1.864999999999966e-05,373,2.999999999988167e+02,3.759782500085273e+02,3.031957293757036e+02,3.424514614882173e-05,1.310401286893147e+09,1.954223520065546e-01,2.582413176870045e+14,22
1.869999999999977e-05,374,2.999999999988167e+02,3.763530569030896e+02,3.032153223542669e+02,3.434946000624149e-05,1.310451685604613e+09,1.957452023692045e-01,2.581802608865955e+14,22
1.874999999999988e-05,375,2.999999999987317e+02,3.767145983114739e+02,3.032347885288828e+02,3.445374397003513e-05,1.308882241634638e+09,1.960555987835172e-01,2.580785895028778e+14,22
1.879999999999999e-05,376,2.999999999987410e+02,3.770564169049637e+02,3.032542728924097e+02,3.455527508774604e-05,1.307526870846217e+09,1.963576252175137e-01,2.575701475196352e+14,22
1.885000000000010e-05,377,2.999999999982291e+02,3.773735918402302e+02,3.032732470711714e+02,3.465355769527275e-05,1.307587688112952e+09,1.966494724532441e-01,2.560375922922664e+14,22
1.890000000000021e-05,378,2.999999999982291e+02,3.776743146876252e+02,3.032923286911803e+02,3.475250593168324e-05,1.308161465172271e+09,1.969226470606047e-01,2.531274377819478e+14,22
1.895000000000031e-05,379,2.999999999982291e+02,3.779643408765395e+02,3.033113665199772e+02,3.485055101604820e-05,1.308029181365175e+09,1.971789175317890e-01,2.532727804394852e+14,22
1.900000000000042e-05,380,2.999999999982291e+02,3.782299621631495e+02,3.033305385192386e+02,3.494911511362535e-05,1.307189580650693e+09,1.974083012888831e-01,2.575787140053075e+14,22
1.905000000000053e-05,381,2.999999999982291e+02,3.784798870446297e+02,3.033496156970411e+02,3.505090279241169e-05,1.308871070070475e+09,1.976028086023688e-01,2.530514327052253e+14,22
1.910000000000064e-05,382,2.999999999982291e+02,3.787122958789164e+02,3.033692158057804e+02,3.514865292069742e-05,1.308459064282813e+09,1.977668327110040e-01,2.539674591929623e+14,22
1.915000000000075e-05,383,2.999999999982291e+02,3.789425908662008e+02,3.033888842031602e+02,3.525250915146553e-05,1.308665096823450e+09,1.979465119719934e-01,2.562646814749394e+14,22
1.920000000000086e-05,384,2.999999999982291e+02,3.791635491842188e+02,3.034086217725415e+02,3.535800521951976e-05,1.312337418916584e+09,1.980841324370441e-01,2.557702082961381e+14,22
1.925000000000097e-05,385,2.999999999982291e+02,3.793806358712960e+02,3.034297992639615e+02,3.546105934553504e-05,1.313812544584973e+09,1.982192803373264e-01,2.534235396197747e+14,22
1.930000000000108e-05,386,2.999999999982291e+02,3.796167132177891e+02,3.034521658226811e+02,3.557101599979721e-05,1.315161162359504e+09,1.983649152350452e-01,2.607436451952252e+14,22
1.935000000000119e-05,387,2.999999999982291e+02,3.798367424300036e+02,3.034743468434748e+02,3.567133255853445e-05,1.317509762666890e+09,1.984758659318009e-01,2.636161470777261e+14,22
1.940000000000130e-05,388,2.999999999982726e+02,3.800424775950902e+02,3.034967359754231e+02,3.577698861999407e-05,1.313033055411529e+09,1.986156652963563e-01,2.640847210830232e+14,22
1.945000000000141e-05,389,2.999999999982726e+02,3.802420418383742e+02,3.035172570759871e+02,3.587848448916929e-05,1.317650655646851e+09,1.987425466364053e-01,2.716903122206042e+14,22
1.950000000000152e-05,390,2.999999999982726e+02,3.804107315393119e+02,3.035365947916064e+02,3.598260978951570e-05,1.313553773902985e+09,1.988843194673318e-01,2.737976116366265e+14,22
1.955000000000163e-05,391,2.999999999982726e+02,3.805639164817007e+02,3.035563336286824e+02,3.608061545975372e-05,1.318249018584977e+09,1.990282235160678e-01,2.769250750919784e+14,22
1.960000000000174e-05,392,2.999999999982726e+02,3.807552738931887e+02,3.035768944149381e+02,3.617548025900602e-05,1.315986311613145e+09,1.992414693698720e-01,2.794375983212467e+14,22
1.965000000000185e-05,393,2.999999999982726e+02,3.809135242932450e+02,3.035968368242185e+02,3.627347203421283e-05,1.314527285201540e+09,1.996394250495913e-01,2.818071393236532e+14,22
1.970000000000196e-05,394,2.999999999982726e+02,3.810831598800908e+02,3.036172448618952e+02,3.637210194548061e-05,1.320511726341790e+09,2.001727884573182e-01,2.855545777389218e+14,22
1.975000000000207e-05,395,2.999999999982726e+02,3.812714129974954e+02,3.036379473445542e+02,3.647184078929569e-05,1.319974251037659e+09,2.007449672854307e-01,2.879901422231410e+14,22
1.980000000000218e-05,396,2.999999999982726e+02,3.814685429709858e+02,3.036591114477315e+02,3.657223980821084e-05,1.322429205018561e+09,2.013350809612391e-01,2.907667734506687e+14,22
1.985000000000229e-05,397,2.999999999982726e+02,3.816650507417901e+02,3.036804496438548e+02,3.667479824398906e-05,1.323181725303822e+09,2.019228373660911e-01,2.953109362400569e+14,22
1.990000000000240e-05,398,2.999999999982726e+02,3.818844170231598e+02,3.037024190885383e+02,3.677885598954138e-05,1.324419084213025e+09,2.025583857547489e-01,2.954133170679052e+14,22
1.995000000000251e-05,399,2.999999999982726e+02,3.821171774120271e+02,3.037247472529370e+02,3.688232676436840e-05,1.328718376841933e+09,2.032214585531079e-01,2.981854882009052e+14,22
2.000000000000262e-05,400,2.999999999982796e+02,3.823421279500313e+02,3.037472897440732e+02,3.698732713044983e-05,1.329839756845919e+09,2.038669003912339e-01,3.001968180592514e+14,22
2.005000000000273e-05,401,2.999999999982796e+02,3.825877390198098e+02,3.037704893677774e+02,3.709223968738580e-05,1.329694383688979e+09,2.045553490045567e-01,3.021450869888071e+14,22
2.010000000000284e-05,402,2.999999999982796e+02,3.828435182082060e+02,3.037940840910613e+02,3.719623391034976e-05,1.334676270388104e+09,2.052644338838009e-01,3.050628959101499e+14,22
2.015000000000295e-05,403,2.999999999982404e+02,3.831066275949071e+02,3.038178955035715e+02,3.729685647333461e-05,1.332635032105213e+09,2.059881197739551e-01,3.064376980291874e+14,22
2.020000000000306e-05,404,2.999999999982404e+02,3.833650427987918e+02,3.038412580250769e+02,3.739693059094826e-05,1.333561241912187e+09,2.067008967449907e-01,3.087691751163855e+14,22
2.025000000000317e-05,405,2.999999999982404e+02,3.836094563584678e+02,3.038647293652937e+02,3.749710116514794e-05,1.333810619578782e+09,2.073830166849118e-01,3.106193691619069e+14,22
2.030000000000328e-05,406,2.999999999982404e+02,3.838612465494783e+02,3.038885281442066e+02,3.759592429588857e-05,1.334075338059468e+09,2.080799223053002e-01,3.121198952522641e+14,22
2.035000000000338e-05,407,2.999999999982404e+02,3.842900845401560e+02,3.039122434211881e+02,3.769396727560792e-05,1.336706688598281e+09,2.087815409272577e-01,3.147145869058161e+14,22
2.040000000000349e-05,408,2.999999999982344e+02,3.849086352977297e+02,3.039357753900499e+02,3.779450505965920e-05,1.337178781538180e+09,2.094703583952330e-01,3.164312433726260e+14,22
2.045000000000360e-05,409,2.999999999982344e+02,3.855515583445766e+02,3.039594278510399e+02,3.789379993524176e-05,1.336782638700107e+09,2.101827495753558e-01,3.201755618535529e+14,22
2.050000000000371e-05,410,2.999999999982344e+02,3.862066214877294e+02,3.039830059584534e+02,3.799690518337456e-05,1.340683064952889e+09,2.109036341412779e-01,3.227951454611862e+14,22
2.055000000000382e-05,411,2.999999999982344e+02,3.869035388986385e+02,3.040071733002515e+02,3.809970294079320e-05,1.341686382856635e+09,2.116672191229463e-01,3.249065511316198e+14,22
2.060000000000393e-05,412,2.999999999982344e+02,3.876466045032617e+02,3.040318288134720e+02,3.820519595257673e-05,1.340480277594026e+09,2.124622316084861e-01,3.261349120513139e+14,22
2.065000000000404e-05,413,2.999999999982344e+02,3.884023977504807e+02,3.040562375931357e+02,3.831138076312523e-05,1.341650806697993e+09,2.132349036353116e-01,3.253123681703306e+14,22
2.070000000000415e-05,414,2.999999999982344e+02,3.891774209150042e+02,3.040805933051827e+02,3.841775249974597e-05,1.343545174043306e+09,2.139904844505232e-01,3.272229469217433e+14,22
2.075000000000426e-05,415,2.999999999982344e+02,3.899843245314362e+02,3.041049711869746e+02,3.852700902183495e-05,1.343236127070562e+09,2.147385499752622e-01,3.286383687796148e+14,22
2.080000000000437e-05,416,2.999999999982344e+02,3.908116693362206e+02,3.041290942600972e+02,3.863378825119342e-05,1.343755218165863e+09,2.165002755181735e-01,3.302081882318347e+14,22
2.085000000000448e-05,417,2.999999999982344e+02,3.916629273664190e+02,3.041530986635356e+02,3.873970510584349e-05,1.344514411856107e+09,2.184081255171700e-01,3.318356581935292e+14,22
2.090000000000459e-05,418,2.999999999982344e+02,3.925428829341351e+02,3.041773482661167e+02,3.884535060478575e-05,1.346259817657143e+09,2.203755848558776e-01,3.336000631308579e+14,22
2.095000000000470e-05,419,2.999999999982344e+02,3.934667379463409e+02,3.042018346138744e+02,3.895060975242686e-05,1.348180463900266e+09,2.224338654563194e-01,3.356591867276022e+14,22
2.100000000000481e-05,420,2.999999999982344e+02,3.944292947013806e+02,3.042268123752002e+02,3.905457428447154e-05,1.350224576324222e+09,2.245722534095492e-01,3.371448855470135e+14,22
2.105000000000492e-05,421,2.999999999982344e+02,3.954027358131358e+02,3.042518086295676e+02,3.916249843728742e-05,1.350544254873549e+09,2.267338114267556e-01,3.383106780487720e+14,22
2.110000000000503e-05,422,2.999999999982344e+02,3.963695009183983e+02,3.042765666512926e+02,3.927050099020988e-05,1.350310497182181e+09,2.288826624517596e-01,3.395884361633051e+14,22
2.115000000000514e-05,423,2.999999999981881e+02,3.973238026054698e+02,3.043012371746657e+02,3.938000314413276e-05,1.350852608309882e+09,2.310069144161266e-01,3.412559852431851e+14,22
2.120000000000525e-05,424,2.999999999981881e+02,3.982637809707065e+02,3.043258891799168e+02,3.949247032211227e-05,1.350801081382030e+09,2.331026411863039e-01,3.425180433077706e+14,22
2.125000000000536e-05,425,2.999999999981881e+02,3.992056466377244e+02,3.043508395760470e+02,3.960309987684104e-05,1.351034135098349e+09,2.352029242696288e-01,3.435843222898600e+14,22
2.130000000000547e-05,426,2.999999999981881e+02,4.001370511844971e+02,3.043760495547097e+02,3.971287849561712e-05,1.352895849636290e+09,2.372824549108232e-01,3.462073544586343e+14,22
2.135000000000558e-05,427,2.999999999981881e+02,4.010530937600340e+02,3.044015091322158e+02,3.982472632408272e-05,1.352088591038991e+09,2.393311003222203e-01,3.456545353913652e+14,22
2.140000000000569e-05,428,2.999999999981881e+02,4.019584427784303e+02,3.044270923246187e+02,3.993734715779936e-05,1.353737171320944e+09,2.413583206388387e-01,3.469581229670339e+14,22
2.145000000000580e-05,429,2.999999999981147e+02,4.028293677371009e+02,3.044528916026397e+02,4.004943441655530e-05,1.354737559421626e+09,2.433154563494515e-01,3.446326467993565e+14,22
2.150000000000591e-05,430,2.999999999981147e+02,4.036471809172415e+02,3.044785497560903e+02,4.015939178373532e-05,1.351939599000850e+09,2.451640645602232e-01,3.463638145778118e+14,23
2.155000000000602e-05,431,2.999999999981147e+02,4.044663205044532e+02,3.045034604998854e+02,4.026669758032977e-05,1.356488466525630e+09,2.468698251950745e-01,3.451139783774105e+14,23
2.160000000000613e-05,432,2.999999999981147e+02,4.054291501558275e+02,3.045282444802742e+02,4.036989300882096e-05,1.356659084503591e+09,2.485977811430876e-01,3.431302476675062e+14,23
2.165000000000624e-05,433,2.999999999981147e+02,4.063926207477098e+02,3.045528944360179e+02,4.047553685198577e-05,1.354610523257747e+09,2.503793426990904e-01,3.410560681480234e+14,23
2.170000000000634e-05,434,2.999999999981147e+02,4.073396334886494e+02,3.045774570193975e+02,4.058033244101078e-05,1.357867318679853e+09,2.523750602841508e-01,3.402193487256624e+14,23
2.175000000000645e-05,435,2.999999999981147e+02,4.082801566421472e+02,3.046020039550218e+02,4.068513487027292e-05,1.356328874385971e+09,2.545883892701706e-01,3.380520220539761e+14,23
2.180000000000656e-05,436,2.999999999981147e+02,4.092046365103500e+02,3.046264617256115e+02,4.079170202088548e-05,1.355566528878798e+09,2.567662964713368e-01,3.361032479866728e+14,23
2.185000000000667e-05,437,2.999999999981147e+02,4.100822133838127e+02,3.046508615060252e+02,4.089825324707770e-05,1.355355714703863e+09,2.588426216516057e-01,3.342676230428720e+14,23
2.190000000000678e-05,438,2.999999999981147e+02,4.109523883643502e+02,3.046750467908644e+02,4.100908488042525e-05,1.354227080533602e+09,2.609013030032789e-01,3.297328577612094e+14,23
2.195000000000689e-05,439,2.999999999985206e+02,4.118210198709052e+02,3.046992959083366e+02,4.111962085665834e-05,1.356250564406618e+09,2.629560487829883e-01,3.282874331240244e+14,23
2.200000000000700e-05,440,2.999999999985206e+02,4.127201518358719e+02,3.047239158639517e+02,4.122902957512618e-05,1.356106154915585e+09,2.650733804433612e-01,3.264240409760229e+14,23
2.205000000000711e-05,441,2.999999999985206e+02,4.136308405697879e+02,3.047486874467234e+02,4.133859231644291e-05,1.358214648733025e+09,2.672155171109957e-01,3.251916751444246e+14,23
2.210000000000722e-05,442,2.999999999985206e+02,4.145499021705694e+02,3.047735058690111e+02,4.144487225670330e-05,1.358783708749722e+09,2.693763634659319e-01,3.235091231290602e+14,23
2.215000000000733e-05,443,2.999999999985206e+02,4.154725636411970e+02,3.047983096053009e+02,4.154951934962947e-05,1.358338739962655e+09,2.715455222673949e-01,3.217848675765115e+14,23
2.220000000000744e-05,444,2.999999999985206e+02,4.164076943323334e+02,3.048231901256316e+02,4.165498673614616e-05,1.359009510375084e+09,2.737405734090463e-01,3.202569832492854e+14,23
2.225000000000755e-05,445,2.999999999984691e+02,4.173293613683867e+02,3.048482346358210e+02,4.175927942747338e-05,1.358576251311030e+09,2.759067767008595e-01,3.228274708989995e+14,23
2.230000000000766e-05,446,2.999999999984691e+02,4.182300665856719e+02,3.048728613174381e+02,4.186261000963533e-05,1.358210885084639e+09,2.780287495271238e-01,3.199855147716248e+14,23
2.235000000000777e-05,447,2.999999999984691e+02,4.191164518147849e+02,3.048970610401848e+02,4.196298840436112e-05,1.356943724049176e+09,2.801202872456862e-01,3.185667142130294e+14,23
2.240000000000788e-05,448,2.999999999984691e+02,4.199710228285876e+02,3.049208122632829e+02,4.206317196086195e-05,1.356406048655040e+09,2.821456774287421e-01,3.167637019901374e+14,23
2.245000000000799e-05,449,2.999999999984691e+02,4.208033975848477e+02,3.049441444914483e+02,4.216238679606547e-05,1.356823795907128e+09,2.841245526788915e-01,3.159815718918839e+14,23
2.250000000000810e-05,450,2.999999999984691e+02,4.216282945175168e+02,3.049673911851581e+02,4.226367359892531e-05,1.355757567081087e+09,2.860867650479709e-01,3.149248332509419e+14,23
2.255000000000821e-05,451,2.999999999984691e+02,4.224427706491041e+02,3.049905938562907e+02,4.236474942606799e-05,1.355819272265359e+09,2.880257500631709e-01,3.141142167343824e+14,23
2.260000000000832e-05,452,2.999999999984691e+02,4.232283824200222e+02,3.050137858697623e+02,4.246655184939999e-05,1.355529186250772e+09,2.899035071783210e-01,3.132879258550668e+14,23
2.265000000000843e-05,453,2.999999999984691e+02,4.240145534905392e+02,3.050371051958365e+02,4.256974266437794e-05,1.354848869847346e+09,2.917810657454113e-01,3.140037589545614e+14,23
2.270000000000854e-05,454,2.999999999984691e+02,4.248086270381916e+02,3.050605172803192e+02,4.267384262466831e-05,1.356287034271006e+09,2.936752222239835e-01,3.130777248862826e+14,23
2.275000000000865e-05,455,2.999999999984691e+02,4.256060494590799e+02,3.050842506471449e+02,4.277844764279897e-05,1.355980499343984e+09,2.955752231497635e-01,3.124039776112478e+14,23
2.280000000000876e-05,456,2.999999999984691e+02,4.263932747033508e+02,3.051078010524146e+02,4.288385843422691e-05,1.355596758486451e+09,2.974542310529616e-01,3.110505196815891e+14,23
2.285000000000887e-05,457,2.999999999984691e+02,4.271667063928814e+02,3.051311320889264e+02,4.298957038796173e-05,1.355530169285774e+09,2.993042710181629e-01,3.105674583135436e+14,23
2.290000000000898e-05,458,2.999999999984691e+02,4.279333020487292e+02,3.051545593379868e+02,4.309324024376956e-05,1.355402502866199e+09,3.011398679843075e-01,3.099466051044898e+14,23
2.295000000000909e-05,459,2.999999999984592e+02,4.287034928997351e+02,3.051779456701061e+02,4.319834194827910e-05,1.355769580550690e+09,3.029836607642464e-01,3.104285912732597e+14,23
2.300000000000920e-05,460,2.999999999984592e+02,4.307189532685637e+02,3.052037372379305e+02,4.330359832084804e-05,1.385732540396222e+09,3.074017076578929e-01,3.148772191948196e+14,23
2.305000000000931e-05,461,2.999999999984592e+02,4.321361642236013e+02,3.052295015465027e+02,4.340451005681832e-05,1.373424975008955e+09,3.105847809278473e-01,3.171587283411434e+14,23
2.310000000000941e-05,462,2.999999999984592e+02,4.331660493364743e+02,3.052551041406244e+02,4.351471391632251e-05,1.368275425497464e+09,3.129736169082597e-01,3.189187852635319e+14,23
2.315000000000952e-05,463,2.999999999984592e+02,4.340994790019218e+02,3.052804136913067e+02,4.362715130425760e-05,1.365968579290130e+09,3.151624074519700e-01,3.206580348746404e+14,23
2.320000000000963e-05,464,2.999999999984592e+02,4.350019660906577e+02,3.053056780054052e+02,4.373960776550028e-05,1.365216598773726e+09,3.172876841856078e-01,3.231559183031201e+14,23
2.325000000000974e-05,465,2.999999999984592e+02,4.358622524611812e+02,3.053312561403922e+02,4.385382989451651e-05,1.362624554669842e+09,3.193261965320141e-01,3.261387763046306e+14,23
2.330000000000985e-05,466,2.999999999984592e+02,4.366144288784221e+02,3.053565216772537e+02,4.396648491281360e-05,1.362675540681657e+09,3.211332338138617e-01,3.278937304780378e+14,23
2.335000000000996e-05,467,2.999999999984592e+02,4.373766316622070e+02,3.053814921043821e+02,4.407966336268315e-05,1.361564091372738e+09,3.229645731007523e-01,3.294093552267189e+14,23
2.340000000001007e-05,468,2.999999999984592e+02,4.380849313450408e+02,3.054060857952209e+02,4.419258545716862e-05,1.360284339290801e+09,3.246823475868950e-01,3.303274696913866e+14,23
2.345000000001018e-05,469,2.999999999984592e+02,4.387703950883083e+02,3.054304377718536e+02,4.430282062913918e-05,1.360946072598183e+09,3.263526253097434e-01,3.324023052974700e+14,23
2.350000000001029e-05,470,2.999999999984592e+02,4.394626270993126e+02,3.054548341846862e+02,4.441010545688324e-05,1.360568171557624e+09,3.280376526788401e-01,3.301567038977369e+14,23
2.355000000001040e-05,471,2.999999999984592e+02,4.401127837003387e+02,3.054788842259885e+02,4.452223142351692e-05,1.363403560044814e+09,3.296358549509216e-01,3.314324556356975e+14,23
2.360000000001051e-05,472,2.999999999984592e+02,4.407927542384578e+02,3.055030750121866e+02,4.462936403614604e-05,1.362814690142776e+09,3.312964156990181e-01,3.358658186595101e+14,23
2.365000000001062e-05,473,2.999999999984592e+02,4.414296253502590e+02,3.055275579921047e+02,4.473711947733004e-05,1.361797989937845e+09,3.328660371965975e-01,3.372981563479512e+14,23
2.370000000001073e-05,474,2.999999999984592e+02,4.420471065803974e+02,3.055520347626490e+02,4.484483373572830e-05,1.361592939971357e+09,3.343940448032244e-01,3.355375865703672e+14,23
2.375000000001084e-05,475,2.999999999984592e+02,4.426806651769322e+02,3.055697781604380e+02,4.495149369406940e-05,1.361315040480162e+09,3.359566485681333e-01,3.405072199873469e+14,23
2.380000000001095e-05,476,2.999999999984721e+02,4.432859887450497e+02,3.055950784848452e+02,4.505956212611521e-05,1.362105686415565e+09,3.374592644450112e-01,3.416392390765664e+14,23
2.385000000001106e-05,477,2.999999999984721e+02,4.438927799647155e+02,3.056136051394320e+02,4.516612207262141e-05,1.362518468172620e+09,3.389648771062149e-01,3.436048137998131e+14,23
2.390000000001117e-05,478,2.999999999984721e+02,4.444895988504056e+02,3.056395326254132e+02,4.527429987729569e-05,1.361216361735233e+09,3.404486599923234e-01,3.442186443587044e+14,23
2.395000000001128e-05,479,2.999999999984721e+02,4.450062817892642e+02,3.056582610185535e+02,4.538025728838288e-05,1.359867317634229e+09,3.417595857861749e-01,3.447706504619543e+14,23
2.400000000001139e-05,480,2.999999999984721e+02,4.455067019116723e+02,3.056820102220121e+02,4.548636755359721e-05,1.360032705708058e+09,3.430344314408599e-01,3.457368622603741e+14,23
2.405000000001150e-05,481,2.999999999984721e+02,4.459736126527260e+02,3.057026346952606e+02,4.558798023587634e-05,1.356448862569456e+09,3.442372449236297e-01,3.467856784978490e+14,23
2.410000000001161e-05,482,2.999999999984721e+02,4.464467137664095e+02,3.057241602936546e+02,4.569106009136068e-05,1.356297519800430e+09,3.454526766087236e-01,3.446976141276494e+14,23
2.415000000001172e-05,483,2.999999999984721e+02,4.469211187176378e+02,3.057459518398730e+02,4.579374471832219e-05,1.358218043203553e+09,3.466707486425906e-01,3.486320484941872e+14,23
2.420000000001183e-05,484,2.999999999984721e+02,4.473679783833762e+02,3.057684601048159e+02,4.589475016399300e-05,1.358672466345660e+09,3.478284692071246e-01,3.486543819654320e+14,23
2.425000000001194e-05,485,2.999999999984721e+02,4.478434165833935e+02,3.057926585864981e+02,4.599804340699794e-05,1.361886054752754e+09,3.490473513047151e-01,3.459455689861330e+14,23
2.430000000001205e-05,486,2.999999999984721e+02,4.482983471844779e+02,3.058152569007130e+02,4.610122309853646e-05,1.358684947911592e+09,3.502224690059332e-01,3.506978972207567e+14,23
2.435000000001216e-05,487,2.999999999984721e+02,4.487449817294846e+02,3.058393505034565e+02,4.619787416518903e-05,1.358985857493567e+09,3.513787367655145e-01,3.516289438795489e+14,23
2.440000000001227e-05,488,2.999999999984721e+02,4.491943462029184e+02,3.058627514097657e+02,4.629663990254672e-05,1.357296878593286e+09,3.525397309858181e-01,3.517952165789446e+14,23
2.445000000001237e-05,489,2.999999999984721e+02,4.496110772932423e+02,3.058860649418877e+02,4.639517306281331e-05,1.358677053551209e+09,3.536300685299634e-01,3.489247536100415e+14,23
2.450000000001248e-05,490,2.999999999984721e+02,4.499959817398253e+02,3.059086719435456e+02,4.649336630410772e-05,1.356565028648513e+09,3.546492796937442e-01,3.486663868468224e+14,23
2.455000000001259e-05,491,2.999999999984721e+02,4.503793942093639e+02,3.059331146804046e+02,4.659746276799444e-05,1.357683430748692e+09,3.556653528750207e-01,3.487906421353558e+14,23
2.460000000001270e-05,492,2.999999999984721e+02,4.507432032664639e+02,3.059560489947734e+02,4.669864278463600e-05,1.358725370543133e+09,3.566374484410609e-01,3.494809643804592e+14,23
2.465000000001281e-05,493,2.999999999984721e+02,4.511488248652271e+02,3.059785625282155e+02,4.680118580474196e-05,1.356022407570309e+09,3.576970681410825e-01,3.496626704231814e+14,23
2.470000000001292e-05,494,2.999999999984921e+02,4.515129428295252e+02,3.060050870077488e+02,4.690600564127390e-05,1.357346101529755e+09,3.586693434340378e-01,3.535945700542376e+14,23
2.475000000001303e-05,495,2.999999999984921e+02,4.519048397313263e+02,3.060308464805656e+02,4.700482323271745e-05,1.359348319448225e+09,3.597007230840124e-01,3.535969739230473e+14,23
2.480000000001314e-05,496,2.999999999984921e+02,4.523069810018461e+02,3.060576902414413e+02,4.711227068277458e-05,1.356884750858063e+09,3.607471799972701e-01,3.544060430879187e+14,23
2.485000000001325e-05,497,2.999999999984921e+02,4.526826026227105e+02,3.060826838754405e+02,4.721241996799894e-05,1.359944959864656e+09,3.617388895556304e-01,3.506747055263126e+14,23
2.490000000001336e-05,498,2.999999999985200e+02,4.531263180700569e+02,3.061065824232721e+02,4.732941380403574e-05,1.356738095634458e+09,3.628736569598716e-01,3.505508371535671e+14,23
2.495000000001347e-05,499,2.999999999985200e+02,4.534458822406190e+02,3.061308270737965e+02,4.742597264333051e-05,1.354055599079786e+09,3.637437505718957e-01,3.497013530569017e+14,23
2.500000000001358e-05,500,2.999999999985200e+02,4.537543702334219e+02,3.061556511147515e+02,4.753922861369494e-05,1.355795856294768e+09,3.645875484257036e-01,3.490991391025014e+14,23
2.505000000001369e-05,501,2.999999999985200e+02,4.541049729235423e+02,3.061800129357366e+02,4.763771805456422e-05,1.354344922319660e+09,3.655241472810243e-01,3.497757842978588e+14,23
2.510000000001380e-05,502,2.999999999985200e+02,4.543793308558568e+02,3.062041759995516e+02,4.774085669597868e-05,1.355056603945658e+09,3.662938021660241e-01,3.504466564126321e+14,23
2.515000000001391e-05,503,2.999999999985200e+02,4.547371173344324e+02,3.062284781315041e+02,4.784249350482467e-05,1.355625615724229e+09,3.672447457830043e-01,3.506496926784451e+14,23
