time,step,wp_Tmin,wp_Tmax,wp_Tavg,wp_umax,wp_svm_max,wp_epspl_max,wp_contact_pmax,wp_contact_count
1.100000000000042e-06,22,3.000000000000000e+02,3.147002834163451e+02,3.000015783470585e+02,2.047186284919085e-06,1.176555887557446e+09,3.691160189163594e-02,9.137672791106756e+13,2
1.150000000000046e-06,23,3.000000000000000e+02,3.155510437233117e+02,3.000017274479458e+02,2.144568433676746e-06,1.187231682587059e+09,3.896525758782980e-02,1.022936573418980e+14,2
1.200000000000049e-06,24,3.000000000000000e+02,3.165769829680590e+02,3.000019087281818e+02,2.246862364544454e-06,1.196865801960395e+09,4.141121768055135e-02,1.143210390388860e+14,2
1.250000000000053e-06,25,3.000000000000000e+02,3.177470922817350e+02,3.000021239329667e+02,2.353647830258170e-06,1.205234077860961e+09,4.417065003301650e-02,1.270731610350961e+14,2
1.300000000000057e-06,26,3.000000000000000e+02,3.190203615912425e+02,3.000023910078345e+02,2.464694072382740e-06,1.212523612650898e+09,4.714522459554017e-02,1.393104477531082e+14,2
1.350000000000061e-06,27,3.000000000000000e+02,3.203444135133506e+02,3.000026992545022e+02,2.578161576549031e-06,1.218176453012609e+09,5.021779525140174e-02,1.506297126082942e+14,2
1.400000000000064e-06,28,3.000000000000000e+02,3.216050055602337e+02,3.000030088900529e+02,2.691013473047745e-06,1.216482358504362e+09,5.313892337562946e-02,1.588061768433785e+14,3
1.450000000000068e-06,29,3.000000000000000e+02,3.223674436631851e+02,3.000032169796936e+02,2.793291284883107e-06,1.202103968236601e+09,5.494046059624137e-02,1.620204504948800e+14,3
1.500000000000072e-06,30,3.000000000000000e+02,3.228508914109396e+02,3.000033634173604e+02,2.889404543517438e-06,1.193750157550096e+09,5.610690005674920e-02,1.640757815665924e+14,3
1.550000000000076e-06,31,3.000000000000000e+02,3.232250386356320e+02,3.000034840704194e+02,2.982659594444652e-06,1.189958243747656e+09,5.702199805941373e-02,1.660499429522596e+14,3
1.600000000000079e-06,32,3.000000000000000e+02,3.235487471756595e+02,3.000036013426227e+02,3.077758504904912e-06,1.187689653531608e+09,5.781367132770778e-02,1.679394547989034e+14,3
1.650000000000083e-06,33,3.000000000000000e+02,3.238592611889177e+02,3.000037353822166e+02,3.173350993589678e-06,1.189965765512986e+09,5.857273078887499e-02,1.699690168727235e+14,3
1.700000000000087e-06,34,3.000000000000000e+02,3.242077071122516e+02,3.000039057918869e+02,3.267641439422648e-06,1.196868759180444e+09,5.942024042876972e-02,1.728081616888158e+14,3
1.750000000000091e-06,35,3.000000000000000e+02,3.246365309369567e+02,3.000041312543134e+02,3.363887508655473e-06,1.203137471683273e+09,6.045052612915192e-02,1.756455669047996e+14,3
1.800000000000094e-06,36,3.000000000000000e+02,3.251018277304176e+02,3.000044009673872e+02,3.464829594582652e-06,1.206275367435981e+09,6.155392281702905e-02,1.780321367819244e+14,3
1.850000000000098e-06,37,3.000000000000000e+02,3.256140148018426e+02,3.000047542619550e+02,3.569784247910931e-06,1.211164995169418e+09,6.275534469353128e-02,1.798283838747825e+14,3
1.900000000000102e-06,38,3.000000000000000e+02,3.261685184728177e+02,3.000052032579645e+02,3.679924617337947e-06,1.221438105545158e+09,6.404043946406396e-02,1.805294378448100e+14,3
1.950000000000088e-06,39,3.000000000000000e+02,3.267404245451589e+02,3.000057251020751e+02,3.795840579364848e-06,1.230836138628809e+09,6.534945464215906e-02,1.804154524691893e+14,3
2.000000000000070e-06,40,3.000000000000000e+02,3.273324834952585e+02,3.000063218039307e+02,3.916178131815962e-06,1.240483398094248e+09,6.668938415630402e-02,1.797044218489281e+14,3
2.050000000000053e-06,41,3.000000000000000e+02,3.279154154612373e+02,3.000069590215903e+02,4.038034794177324e-06,1.246519087610226e+09,6.800105834031250e-02,1.776235867798060e+14,3
2.100000000000035e-06,42,3.000000000000000e+02,3.284033300847582e+02,3.000075498443107e+02,4.156042434299513e-06,1.248660770302175e+09,6.910517235913519e-02,1.747559058977359e+14,4
2.150000000000018e-06,43,3.000000000000000e+02,3.287498608021352e+02,3.000079891997153e+02,4.264472585704871e-06,1.237552826538931e+09,6.990752890473050e-02,1.705295662993083e+14,4
2.200000000000001e-06,44,3.000000000000000e+02,3.289612821446204e+02,3.000082917327718e+02,4.363008680519622e-06,1.230213062546372e+09,7.041504415216537e-02,1.684578804061168e+14,4
2.249999999999983e-06,45,3.000000000000000e+02,3.293159103513626e+02,3.000085437284782e+02,4.459329113153276e-06,1.226033058310670e+09,7.165346044024734e-02,1.710593989852853e+14,4
2.299999999999966e-06,46,3.000000000000000e+02,3.298508978417839e+02,3.000087734934644e+02,4.555519183102397e-06,1.224946013629485e+09,7.293482682199250e-02,1.736718001515534e+14,4
2.349999999999948e-06,47,3.000000000000000e+02,3.303681409471280e+02,3.000090048080193e+02,4.651246907664826e-06,1.227295226958960e+09,7.417530555617609e-02,1.764627612229846e+14,4
2.399999999999931e-06,48,3.000000000000000e+02,3.309328161354673e+02,3.000092694876934e+02,4.745521071329922e-06,1.233433776000170e+09,7.552422985440836e-02,1.799818835706808e+14,4
2.449999999999913e-06,49,3.000000000000000e+02,3.315840139046753e+02,3.000096036597331e+02,4.841385803330808e-06,1.237889247455749e+09,7.706737298596021e-02,1.832406970193360e+14,4
2.499999999999896e-06,50,3.000000000000000e+02,3.322381305512107e+02,3.000100218673698e+02,4.940060459711472e-06,1.239395204468232e+09,7.861073728374786e-02,1.857049964296835e+14,4
2.549999999999879e-06,51,3.000000000000000e+02,3.329300537764353e+02,3.000105519834033e+02,5.042334391930181e-06,1.243704250082047e+09,8.023135085466289e-02,1.876841557694681e+14,4
2.599999999999861e-06,52,3.000000000000000e+02,3.336589073202842e+02,3.000111791104501e+02,5.148833327083973e-06,1.246274619122498e+09,8.192388313244138e-02,1.889671894881921e+14,4
2.649999999999844e-06,53,3.000000000000000e+02,3.343623566129290e+02,3.000118717016188e+02,5.257317403465850e-06,1.247850680289339e+09,8.355624670399829e-02,1.898655737022723e+14,4
2.699999999999826e-06,54,3.000000000000000e+02,3.351093861584035e+02,3.000126416811000e+02,5.370322989622377e-06,1.250876916135571e+09,8.526930415479170e-02,1.901261870966978e+14,4
2.749999999999809e-06,55,3.000000000000000e+02,3.358463967266029e+02,3.000134387962371e+02,5.484594390043634e-06,1.250315841727051e+09,8.695323082486167e-02,1.894226835705899e+14,4
2.799999999999792e-06,56,3.000000000000000e+02,3.364713789436283e+02,3.000141680049068e+02,5.595200338529513e-06,1.245532380818977e+09,8.839528474318148e-02,1.878360075287147e+14,4
2.849999999999774e-06,57,3.000000000000000e+02,3.369824426146482e+02,3.000148171870352e+02,5.699071359721762e-06,1.240567701839511e+09,8.959666777587304e-02,1.855926386159129e+14,5
2.899999999999757e-06,58,3.000000000000000e+02,3.373571997304771e+02,3.000153268109110e+02,5.794729145993972e-06,1.231259241700651e+09,9.050562787496708e-02,1.837319761794943e+14,5
2.949999999999739e-06,59,3.000000000000000e+02,3.376411439132568e+02,3.000157696568459e+02,5.888987878720069e-06,1.225679329180462e+09,9.120802055499196e-02,1.826761245059583e+14,5
2.999999999999722e-06,60,3.000000000000000e+02,3.378865811676380e+02,3.000161900581728e+02,5.983122774022347e-06,1.224537239609912e+09,9.182114115493217e-02,1.823341047961583e+14,5
3.049999999999704e-06,61,3.000000000000000e+02,3.381271771601066e+02,3.000166202460455e+02,6.076366099540342e-06,1.225789375108873e+09,9.242289050923580e-02,1.820786508640768e+14,5
3.099999999999687e-06,62,3.000000000000000e+02,3.383874919935482e+02,3.000170923585563e+02,6.167992854622046e-06,1.230150918093564e+09,9.306975625312215e-02,1.822772682637832e+14,5
3.149999999999670e-06,63,3.000000000000000e+02,3.386885575795237e+02,3.000176366515973e+02,6.260137531883637e-06,1.234342010600362e+09,9.380880546040223e-02,1.825533395283295e+14,5
3.199999999999652e-06,64,3.000000000000000e+02,3.389957196324273e+02,3.000182290768376e+02,6.353296060413552e-06,1.233727118978987e+09,9.455869741122053e-02,1.832814299219116e+14,5
3.249999999999635e-06,65,3.000000000000000e+02,3.393026497192084e+02,3.000188818184628e+02,6.448144107102039e-06,1.235594679182653e+09,9.530383603020037e-02,1.841749092375448e+14,5
3.299999999999617e-06,66,3.000000000000000e+02,3.396258199525477e+02,3.000196197884719e+02,6.546574004855017e-06,1.237781655990634e+09,9.607942442537955e-02,1.848599639298558e+14,5
3.349999999999600e-06,67,3.000000000000000e+02,3.399725867948709e+02,3.000204561851871e+02,6.648871447913333e-06,1.241302023911642e+09,9.690071142928310e-02,1.852868757570810e+14,5
3.399999999999582e-06,68,3.000000000000000e+02,3.403538691643491e+02,3.000214039388025e+02,6.754572635913057e-06,1.244476498100820e+09,9.779332999087874e-02,1.856608326429515e+14,5
3.449999999999565e-06,69,3.000000000000000e+02,3.407551678278779e+02,3.000224148001394e+02,6.861748410413705e-06,1.245475964493372e+09,9.872655767376633e-02,1.862099364541356e+14,5
3.499999999999548e-06,70,3.000000000000000e+02,3.411351016699991e+02,3.000233875536676e+02,6.968099854539125e-06,1.243576940850202e+09,9.961362371895119e-02,1.863863887149307e+14,5
3.549999999999530e-06,71,3.000000000000000e+02,3.414858872160267e+02,3.000242794249375e+02,7.071719323443906e-06,1.241978348691783e+09,1.004414187958421e-01,1.858690153587776e+14,6
3.599999999999513e-06,72,3.000000000000000e+02,3.417775933077046e+02,3.000250054054695e+02,7.170222560431280e-06,1.236110269525169e+09,1.011475643185904e-01,1.849497880821429e+14,6
3.649999999999495e-06,73,3.000000000000000e+02,3.420218470056357e+02,3.000256477411485e+02,7.267742165307579e-06,1.232649819998228e+09,1.017482645686192e-01,1.844309678334531e+14,6
3.699999999999478e-06,74,3.000000000000000e+02,3.422460081324528e+02,3.000262628037354e+02,7.363779864846556e-06,1.232356548024606e+09,1.023038052848834e-01,1.844064708818959e+14,6
3.749999999999461e-06,75,3.000000000000000e+02,3.424693637789259e+02,3.000268865364425e+02,7.459433923408153e-06,1.233251331332149e+09,1.028580889429066e-01,1.843644516102234e+14,6
3.799999999999443e-06,76,3.000000000000000e+02,3.426991154758344e+02,3.000275315300619e+02,7.552836532057295e-06,1.235704560125552e+09,1.034305569558561e-01,1.845857347633871e+14,6
3.849999999999456e-06,77,3.000000000000000e+02,3.429482044859449e+02,3.000282672632288e+02,7.646908141027235e-06,1.238437217618943e+09,1.040463507573975e-01,1.851011378395597e+14,6
3.899999999999481e-06,78,3.000000000000000e+02,3.432043005400757e+02,3.000290756219035e+02,7.744584033075281e-06,1.238536405849690e+09,1.046732171826843e-01,1.851733298510810e+14,6
3.949999999999506e-06,79,3.000000000000000e+02,3.434662799199027e+02,3.000299559020310e+02,7.845855573898973e-06,1.240570990135024e+09,1.053081495297948e-01,1.852276903408254e+14,6
3.999999999999531e-06,80,3.000000000000000e+02,3.437439033457414e+02,3.000309208148989e+02,7.949650282376029e-06,1.242946636037798e+09,1.059742121894755e-01,1.852145392583039e+14,6
4.049999999999555e-06,81,3.000000000000000e+02,3.440445835488735e+02,3.000319916634620e+02,8.055777771336906e-06,1.246419715328417e+09,1.066880052918492e-01,1.854228639513232e+14,6
4.099999999999580e-06,82,3.000000000000000e+02,3.443756278059136e+02,3.000331988309432e+02,8.165847187088632e-06,1.249489589064039e+09,1.074629847136549e-01,1.855165790758448e+14,6
4.149999999999605e-06,83,3.000000000000000e+02,3.447279814342759e+02,3.000345102648764e+02,8.278396179712345e-06,1.251020077365565e+09,1.082797368114674e-01,1.853048204517344e+14,6
4.199999999999630e-06,84,3.000000000000000e+02,3.450800284038907e+02,3.000358043484531e+02,8.391162616273086e-06,1.251455510918977e+09,1.090959291658343e-01,1.842880095565693e+14,7
4.249999999999655e-06,85,3.000000000000000e+02,3.454053466365655e+02,3.000368770901907e+02,8.496369038832650e-06,1.248665317792834e+09,1.098686118435725e-01,1.828502092500180e+14,7
4.299999999999680e-06,86,3.000000000000000e+02,3.456904147141291e+02,3.000378151934154e+02,8.598539519590250e-06,1.245522749080525e+09,1.105562916638321e-01,1.819815267501347e+14,7
4.349999999999705e-06,87,3.000000000000000e+02,3.459458950676842e+02,3.000386753797534e+02,8.698309369465615e-06,1.243420005887575e+09,1.111809369960530e-01,1.812311485983797e+14,7
4.399999999999730e-06,88,3.000000000000000e+02,3.461832026611073e+02,3.000394932676660e+02,8.796492521920858e-06,1.242413646670535e+09,1.117668867217593e-01,1.808948364044657e+14,7
4.449999999999755e-06,89,3.000000000000000e+02,3.464098338835843e+02,3.000403130722707e+02,8.893480702627824e-06,1.241676901806456e+09,1.123305424486773e-01,1.805924032033194e+14,7
4.499999999999780e-06,90,3.000000000000000e+02,3.466305895298322e+02,3.000411700757890e+02,8.988357804143613e-06,1.242509944638718e+09,1.128828112200126e-01,1.806033193624110e+14,7
4.549999999999805e-06,91,3.000000000000000e+02,3.468557921238040e+02,3.000421025509831e+02,9.083124646917502e-06,1.243757238073106e+09,1.134446557149865e-01,1.808917194721112e+14,7
4.599999999999830e-06,92,3.000000000000000e+02,3.470945846153719e+02,3.000431541420920e+02,9.180079543056336e-06,1.246056285834913e+09,1.140324871312969e-01,1.813074834401480e+14,7
4.649999999999855e-06,93,3.000000000000000e+02,3.473475915339583e+02,3.000443238085396e+02,9.279896470099792e-06,1.248136559764055e+09,1.146478262937319e-01,1.817842323491339e+14,7
4.699999999999880e-06,94,3.000000000000000e+02,3.476143117991927e+02,3.000456221622418e+02,9.382365490136490e-06,1.249843491569925e+09,1.152890368174969e-01,1.827256192145008e+14,7
4.749999999999905e-06,95,3.000000000000000e+02,3.478967517528336e+02,3.000470470859772e+02,9.486446798026323e-06,1.252338281838140e+09,1.159631173621579e-01,1.834478393945794e+14,7
4.799999999999929e-06,96,3.000000000000000e+02,3.481986085699001e+02,3.000486034539944e+02,9.592671624859149e-06,1.254798937886729e+09,1.166774559254391e-01,1.840125246396777e+14,7
4.849999999999954e-06,97,3.000000000000000e+02,3.485168506271530e+02,3.000501533379237e+02,9.698674907036127e-06,1.256631630193266e+09,1.174284461051319e-01,1.831798174532648e+14,8
4.899999999999979e-06,98,3.000000000000000e+02,3.488176568586096e+02,3.000514856332738e+02,9.800835716693271e-06,1.253574037591300e+09,1.181496657051433e-01,1.824743052655304e+14,8
4.950000000000004e-06,99,3.000000000000000e+02,3.490788259000853e+02,3.000526503093005e+02,9.900858756315526e-06,1.250177850005694e+09,1.187870443557925e-01,1.819435092377985e+14,8
5.000000000000029e-06,100,3.000000000000000e+02,3.493064846330882e+02,3.000536902677987e+02,9.998585344081217e-06,1.247061130191225e+09,1.193537881652369e-01,1.815687185018405e+14,8
5.050000000000054e-06,101,3.000000000000000e+02,3.495114023549157e+02,3.000546535411815e+02,1.009266857577161e-05,1.245655743247475e+09,1.198749022904632e-01,1.812435309619823e+14,8
5.100000000000079e-06,102,3.000000000000000e+02,3.497099711559546e+02,3.000555865668824e+02,1.018188775976939e-05,1.246255683914742e+09,1.203872615937338e-01,1.812490518286390e+14,8
5.150000000000104e-06,103,3.000000000000000e+02,3.499078093398139e+02,3.000565392868251e+02,1.026926816714989e-05,1.246367061482347e+09,1.208994465105729e-01,1.814459168894172e+14,8
5.200000000000129e-06,104,3.000000000000000e+02,3.501046415627564e+02,3.000575742734118e+02,1.035830184903255e-05,1.247399768710099e+09,1.214054701626608e-01,1.819183684542482e+14,8
5.250000000000154e-06,105,3.000000000000000e+02,3.503172673792399e+02,3.000587643012141e+02,1.044994267180252e-05,1.250274601936630e+09,1.219429078713112e-01,1.826169305530640e+14,8
5.300000000000179e-06,106,3.000000000000000e+02,3.505500869515774e+02,3.000601261970032e+02,1.054575527544594e-05,1.252971647566506e+09,1.225208405220816e-01,1.838503095795274e+14,8
5.350000000000204e-06,107,3.000000000000000e+02,3.507987740510504e+02,3.000616587678518e+02,1.064492180529753e-05,1.254984735094430e+09,1.231298313995239e-01,1.851360701844613e+14,8
5.400000000000229e-06,108,3.000000000000000e+02,3.510607626164342e+02,3.000633433108470e+02,1.074614384792476e-05,1.256682406617710e+09,1.237660179845473e-01,1.864471706466498e+14,8
5.450000000000254e-06,109,3.000000000000000e+02,3.513290199715093e+02,3.000651240132581e+02,1.084912294095716e-05,1.257454438381582e+09,1.244151556596181e-01,1.874998336009974e+14,8
5.500000000000279e-06,110,3.000000000000000e+02,3.516016667239256e+02,3.000669093169770e+02,1.095306223327512e-05,1.259408200754688e+09,1.250743023139849e-01,1.872549695119487e+14,9
5.550000000000303e-06,111,3.000000000000000e+02,3.518724580479636e+02,3.000685101526452e+02,1.105404841293755e-05,1.257827328717805e+09,1.257375313702594e-01,1.865890588386017e+14,9
5.600000000000328e-06,112,3.000000000000000e+02,3.521101333159254e+02,3.000699199403095e+02,1.115396658546240e-05,1.253238172699734e+09,1.263298953637972e-01,1.857297592666625e+14,9
5.650000000000353e-06,113,3.000000000000000e+02,3.523058756264030e+02,3.000711350384304e+02,1.125079347289836e-05,1.248274787048174e+09,1.268324148643374e-01,1.850467964668701e+14,9
5.700000000000378e-06,114,3.000000000000000e+02,3.524731833581006e+02,3.000722421419048e+02,1.134535208251695e-05,1.245859666940872e+09,1.272756482343141e-01,1.847369182973320e+14,9
5.750000000000403e-06,115,3.000000000000000e+02,3.526285231956750e+02,3.000733280886496e+02,1.143646683416411e-05,1.245454976702787e+09,1.276956498535667e-01,1.846294488545634e+14,9
5.800000000000428e-06,116,2.999999999982271e+02,3.527859845545212e+02,3.000744689942258e+02,1.152524198741131e-05,1.247059375215106e+09,1.281224669766478e-01,1.849128249286168e+14,9
5.850000000000453e-06,117,2.999999999982442e+02,3.529528326224620e+02,3.000757733749228e+02,1.161548256917351e-05,1.249331426557287e+09,1.285681726694521e-01,1.856202071371988e+14,9
5.900000000000478e-06,118,2.999999999982657e+02,3.531360205407295e+02,3.000772995214209e+02,1.170862138827110e-05,1.252002291268737e+09,1.290458818303860e-01,1.862348579010073e+14,9
5.950000000000503e-06,119,2.999999999982942e+02,3.533370764152331e+02,3.000790410863750e+02,1.180621715233312e-05,1.254210913453794e+09,1.295574656919120e-01,1.865450588155668e+14,9
6.000000000000528e-06,120,2.999999999983866e+02,3.535469847503631e+02,3.000809440236110e+02,1.190694687828570e-05,1.255137963024511e+09,1.300832484294075e-01,1.865831362449494e+14,9
6.050000000000553e-06,121,2.999999999991750e+02,3.537619103516564e+02,3.000829700207874e+02,1.201039229011896e-05,1.255832490731375e+09,1.306175177626501e-01,1.865572965393613e+14,9
6.100000000000578e-06,122,3.000000000000000e+02,3.539743829147541e+02,3.000850649685768e+02,1.211520239855123e-05,1.255618923941713e+09,1.311461502887099e-01,1.865596857725028e+14,10
6.150000000000603e-06,123,3.000000000000000e+02,3.541857205722873e+02,3.000870842068798e+02,1.221884045232572e-05,1.257011987424585e+09,1.316758058018276e-01,1.865672444200495e+14,10
6.200000000000628e-06,124,3.000000000000000e+02,3.543904181497668e+02,3.000889134862628e+02,1.231881577879259e-05,1.254880139478251e+09,1.321992933824078e-01,1.863577309656931e+14,10
6.250000000000653e-06,125,3.000000000000000e+02,3.545704674810071e+02,3.000905752528226e+02,1.241681492313576e-05,1.251228550474265e+09,1.326717865523244e-01,1.860014958164383e+14,10
6.300000000000677e-06,126,3.000000000000000e+02,3.547241675154432e+02,3.000920944548581e+02,1.251396743233403e-05,1.247303852071762e+09,1.330872575855822e-01,1.857186807283216e+14,10
6.350000000000702e-06,127,3.000000000000000e+02,3.548563578384158e+02,3.000935463384719e+02,1.260986570315297e-05,1.244469339132348e+09,1.334561987873026e-01,1.855287588739052e+14,10
6.400000000000727e-06,128,3.000000000000000e+02,3.549798322647210e+02,3.000950170816546e+02,1.270359916158006e-05,1.244283361792913e+09,1.338077989260097e-01,1.855135538510875e+14,10
6.450000000000752e-06,129,3.000000000000000e+02,3.551022810265014e+02,3.000965783796926e+02,1.279472100089312e-05,1.244906676198064e+09,1.341585255221875e-01,1.858120487059264e+14,10
6.500000000000777e-06,130,3.000000000000000e+02,3.552336324151350e+02,3.000983280560170e+02,1.288507128184935e-05,1.248474503984840e+09,1.345285481832273e-01,1.864317226463043e+14,10
6.550000000000802e-06,131,3.000000000000000e+02,3.553826560115131e+02,3.001003051033587e+02,1.297639139772860e-05,1.251670596781226e+09,1.349363018904574e-01,1.870841031650967e+14,10
6.600000000000827e-06,132,3.000000000000000e+02,3.555458592915299e+02,3.001024783837415e+02,1.307031913030639e-05,1.252847606956233e+09,1.353723880736031e-01,1.876035681451158e+14,10
6.650000000000852e-06,133,3.000000000000000e+02,3.557129416185303e+02,3.001047663975725e+02,1.316690636508452e-05,1.253353933737588e+09,1.358127345307707e-01,1.879552263779208e+14,10
6.700000000000877e-06,134,3.000000000000000e+02,3.558789392323802e+02,3.001070986813920e+02,1.326469078138558e-05,1.253101561236928e+09,1.362484337410934e-01,1.882051132633926e+14,10
6.750000000000902e-06,135,3.000000000000000e+02,3.560397910607689e+02,3.001094670354257e+02,1.336340321092074e-05,1.252497941955938e+09,1.366734617625521e-01,1.883954659004798e+14,10
6.800000000000927e-06,136,3.000000000000000e+02,3.561982760834293e+02,3.001118070639773e+02,1.346136238233833e-05,1.253946272605847e+09,1.370955986775516e-01,1.883628490943412e+14,11
6.850000000000952e-06,137,3.000000000000000e+02,3.563543084043362e+02,3.001139881068229e+02,1.355565246317301e-05,1.252297042484438e+09,1.375202261752965e-01,1.880796141130471e+14,11
6.900000000000977e-06,138,3.000000000000000e+02,3.564909683312207e+02,3.001159981583338e+02,1.364791045398977e-05,1.248629033006819e+09,1.379057898003537e-01,1.876743721893040e+14,11
6.950000000001002e-06,139,3.000000000000000e+02,3.566071423891487e+02,3.001178805275421e+02,1.374005713474718e-05,1.244566132040404e+09,1.382467457625219e-01,1.873287729947308e+14,11
7.000000000001026e-06,140,3.000000000000000e+02,3.567051445947833e+02,3.001197278888939e+02,1.383173471593925e-05,1.242163979699686e+09,1.385465884680038e-01,1.871110557148870e+14,11
7.050000000001051e-06,141,3.000000000000000e+02,3.567960939100533e+02,3.001216013041468e+02,1.392095197690638e-05,1.242491505439094e+09,1.388310063367487e-01,1.863486259517914e+14,11
7.100000000001076e-06,142,3.000000000000000e+02,3.568907928761835e+02,3.001235552083990e+02,1.400850907626267e-05,1.243147360849038e+09,1.391242036035162e-01,1.865787338042860e+14,11
7.150000000001101e-06,143,3.000000000000000e+02,3.569906060809042e+02,3.001256607768839e+02,1.409452070141826e-05,1.245068208262211e+09,1.394294518570091e-01,1.869794383634612e+14,11
7.200000000001126e-06,144,3.000000000000000e+02,3.570982031644111e+02,3.001279411871977e+02,1.417968533961714e-05,1.247397630210565e+09,1.397530818776716e-01,1.875185737229912e+14,11
7.250000000001151e-06,145,3.000000000000000e+02,3.572146238081243e+02,3.001303756243595e+02,1.426612371689930e-05,1.248333999021789e+09,1.400952687172049e-01,1.879429061770423e+14,11
7.300000000001176e-06,146,3.000000000000000e+02,3.573323832931276e+02,3.001328828675535e+02,1.435435730469099e-05,1.248544961192016e+09,1.404374535511614e-01,1.882784705517805e+14,11
7.350000000001201e-06,147,3.000000000000000e+02,3.574496437538826e+02,3.001354130409044e+02,1.444496307320597e-05,1.247992576043709e+09,1.407768370591285e-01,1.885679632499902e+14,11
7.400000000001226e-06,148,3.000000000000000e+02,3.575609455669070e+02,3.001379655220506e+02,1.453697497437285e-05,1.246772895706426e+09,1.411022930426368e-01,1.887061298398850e+14,11
7.450000000001251e-06,149,3.000000000000000e+02,3.576695226467800e+02,3.001405732188715e+02,1.463021603281692e-05,1.247040756696211e+09,1.414219312489420e-01,1.890124572743383e+14,11
