time,step,P_cond_W,P_fric_W,scale,frac_wp,frac_tool,tool_pos_x,tool_pos_y,tool_vel_x,tool_vel_y,tool_Tmin,tool_Tmax,wp_Tmin,wp_Tmax,wp_Tavg,contact_iters,rel_force,rel_power
1.500000000000003e-07,10,1.614183148393632e-07,4.428244054009602e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.708777350403779e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999995104797716e+02,3.000062818590571e+02,3.000000000000000e+02,3.000281514745371e+02,3.000000029598860e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.650000000000007e-07,11,1.786603911456944e-07,4.462520138906611e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.683777350403781e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999994661822524e+02,3.000068967938990e+02,3.000000000000000e+02,3.000311258464889e+02,3.000000032731947e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.800000000000010e-07,12,1.963047246357573e-07,4.624292557157198e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.658777350403783e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999994226392354e+02,3.000075204247030e+02,3.000000000000000e+02,3.000341680585231e+02,3.000000035937364e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.950000000000013e-07,13,2.145932499158354e-07,4.796109063345512e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.633777350403786e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999993798300504e+02,3.000081638595788e+02,3.000000000000000e+02,3.000373209108274e+02,3.000000039260071e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.100000000000017e-07,14,2.334895057594162e-07,4.871304159512577e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.608777350403788e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999993377346632e+02,3.000088239256392e+02,3.000000000000000e+02,3.000405761067464e+02,3.000000042691400e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.250000000000020e-07,15,2.522422943854288e-07,4.656685872361326e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.583777350403790e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999992963336556e+02,3.000094598328657e+02,3.000000000000000e+02,3.000437944037887e+02,3.000000046085212e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.400000000000023e-07,16,2.711821086637593e-07,4.393000326286044e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.558777350403793e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999992556082055e+02,3.000100404430727e+02,3.000000000000000e+02,3.000470084744342e+02,3.000000049475782e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.550000000000018e-07,17,2.960293458779930e-07,4.275320098004961e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.533777350403795e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999992155400673e+02,3.000105784694425e+02,3.000000000000000e+02,3.000511055757393e+02,3.000000053794526e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.700000000000013e-07,18,3.576154801693689e-07,4.197076770468993e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.508777350403797e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999991761115536e+02,3.000110930038467e+02,3.000000000000000e+02,3.000607949811264e+02,3.000000063985485e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.850000000000009e-07,19,5.877012958300394e-07,4.275589253012553e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.483777350403800e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999991373055170e+02,3.000115946131866e+02,3.000000000000000e+02,3.000958289494598e+02,3.000000100786534e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.000000000000004e-07,20,1.171297094559861e-06,4.814947899987937e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.458777350403802e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999990991053333e+02,3.000121457722211e+02,3.000000000000000e+02,3.001825918696979e+02,3.000000191906717e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.149999999999999e-07,21,2.137165110940726e-06,5.323021559246527e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.433777350403804e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999990614948840e+02,3.000127917150485e+02,3.000000000000000e+02,3.003244599134075e+02,3.000000340910549e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.299999999999995e-07,22,3.386567087936235e-06,5.584593090495504e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.408777350403807e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999990244585405e+02,3.000134960725340e+02,3.000000000000000e+02,3.005068829754836e+02,3.000000532543741e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.449999999999990e-07,23,4.818673839034704e-06,5.776125953285106e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.383777350403809e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999989879811482e+02,3.000142289844728e+02,3.000000000000000e+02,3.007154290837200e+02,3.000000751670200e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.599999999999986e-07,24,6.363478578979914e-06,5.941502198292627e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.358777350403812e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999989520480115e+02,3.000149815167878e+02,3.000000000000000e+02,3.009401080566027e+02,3.000000987811622e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.749999999999981e-07,25,7.977333764255518e-06,6.137676207644228e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.333777350403814e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999989166448785e+02,3.000157566888384e+02,3.000000000000000e+02,3.011747021140233e+02,3.000001234446354e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.899999999999976e-07,26,9.640258387316205e-06,6.525350648472507e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.308777350403816e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999988817579276e+02,3.000165748152298e+02,3.000000000000000e+02,3.014164975416261e+02,3.000001488729043e+02,1,0.000000000000000e+00,0.000000000000000e+00
4.049999999999972e-07,27,1.135897470199718e-05,7.005316370650466e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.283777350403819e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999988473737533e+02,3.000174580149666e+02,3.000000000000000e+02,3.016666219786244e+02,3.000001751846102e+02,1,0.000000000000000e+00,0.000000000000000e+00
