time,step,wp_Tmin,wp_Tmax,wp_Tavg,wp_umax,wp_svm_max,wp_epspl_max,wp_contact_pmax,wp_contact_count
1.200000000000008e-06,12,3.000000000000000e+02,3.068090894466403e+02,3.000018376589384e+02,2.093983114813831e-06,1.120628488957148e+09,1.778491229649055e-02,4.596444144948712e+13,1
1.300000000000016e-06,13,3.000000000000000e+02,3.081392391243636e+02,3.000022680403412e+02,2.285135308093699e-06,1.135814619107005e+09,2.112828923670154e-02,4.813347354449725e+13,1
1.400000000000023e-06,14,3.000000000000000e+02,3.093265122724629e+02,3.000027978185477e+02,2.489892870961306e-06,1.132996695264307e+09,2.408565762289485e-02,4.772566652913333e+13,2
1.500000000000031e-06,15,3.000000000000000e+02,3.102101052167993e+02,3.000033098943842e+02,2.696072988839632e-06,1.133098633539922e+09,2.628291322829343e-02,4.712499377986353e+13,2
1.600000000000038e-06,16,3.000000000000000e+02,3.109700664185178e+02,3.000037733263296e+02,2.900625815837318e-06,1.136141433206357e+09,2.817046755464227e-02,4.672649485708490e+13,2
1.700000000000046e-06,17,3.000000000000000e+02,3.117443232514782e+02,3.000042607657486e+02,3.101760098080140e-06,1.142232925720527e+09,3.009033495548345e-02,4.643252886850078e+13,2
1.800000000000053e-06,18,3.000000000000000e+02,3.126235548024242e+02,3.000048308655666e+02,3.304838629980698e-06,1.154427450430579e+09,3.225529494309080e-02,4.652451631903786e+13,2
1.900000000000061e-06,19,3.000000000000000e+02,3.136769725933968e+02,3.000055185174501e+02,3.521927970566180e-06,1.162091193034626e+09,3.481342728615829e-02,4.624121735381603e+13,2
2.000000000000069e-06,20,3.000000000000000e+02,3.148023545145049e+02,3.000062616050930e+02,3.744729678940934e-06,1.169948430581347e+09,3.752179304602173e-02,4.695570263999659e+13,2
2.100000000000076e-06,21,3.000000000000000e+02,3.160469110274420e+02,3.000070906655503e+02,3.968506904684199e-06,1.178939212601178e+09,4.049498658333769e-02,5.386613282613277e+13,2
2.200000000000084e-06,22,3.000000000000000e+02,3.172556753506445e+02,3.000079145190738e+02,4.187473211499307e-06,1.179559382930210e+09,4.337833544769393e-02,5.945996900731255e+13,2
2.300000000000091e-06,23,3.000000000000000e+02,3.182664306108577e+02,3.000086763094781e+02,4.395132542557215e-06,1.180679589531924e+09,4.579744532005542e-02,6.396061977128227e+13,2
2.400000000000099e-06,24,3.000000000000000e+02,3.192497916132506e+02,3.000095132666077e+02,4.608304914979765e-06,1.185809074871128e+09,4.813393281950121e-02,6.854021471612089e+13,2
2.500000000000106e-06,25,3.000000000000000e+02,3.203229173223175e+02,3.000104982207490e+02,4.822724516232544e-06,1.194091497845229e+09,5.066896416987775e-02,7.349119464864136e+13,2
2.600000000000114e-06,26,3.000000000000000e+02,3.215454528152520e+02,3.000116747356695e+02,5.036539681433324e-06,1.198273937450417e+09,5.354093287304128e-02,7.809211579726638e+13,3
2.700000000000121e-06,27,3.000000000000000e+02,3.223841731479037e+02,3.000125606609628e+02,5.236602252907982e-06,1.185567709780086e+09,5.552809275270243e-02,8.021844989311333e+13,3
2.800000000000129e-06,28,3.000000000000000e+02,3.229416255889720e+02,3.000132055475779e+02,5.429089600450282e-06,1.176928314772244e+09,5.685875318759897e-02,8.149570881778278e+13,3
2.900000000000136e-06,29,3.000000000000000e+02,3.233518893374960e+02,3.000137217759190e+02,5.609014987228827e-06,1.172749388585952e+09,5.785026662670618e-02,8.251437721887044e+13,3
3.000000000000144e-06,30,3.000000000000000e+02,3.237344925967266e+02,3.000143122226046e+02,5.783878920686937e-06,1.175407487378462e+09,5.877815899647009e-02,8.410960503377645e+13,3
3.100000000000151e-06,31,3.000000000000000e+02,3.242069163644384e+02,3.000151934488351e+02,5.966294076168560e-06,1.185910045047088e+09,5.990962269918383e-02,8.625386667923312e+13,3
3.200000000000159e-06,32,3.000000000000000e+02,3.247889708707049e+02,3.000163932458310e+02,6.168371814203194e-06,1.190867471778419e+09,6.127705025081132e-02,8.806196985462869e+13,3
3.300000000000166e-06,33,3.000000000000000e+02,3.253867590379421e+02,3.000178473946455e+02,6.381364996109869e-06,1.192038773260581e+09,6.266906337844000e-02,8.904389949701838e+13,3
3.400000000000174e-06,34,3.000000000000000e+02,3.259585403220026e+02,3.000195626446667e+02,6.594759932706670e-06,1.196308476528579e+09,6.400069625530057e-02,8.922214564410219e+13,3
3.500000000000181e-06,35,3.000000000000000e+02,3.264579890171775e+02,3.000212687687942e+02,6.805927028374160e-06,1.198757457408153e+09,6.516721042034404e-02,8.857725412937347e+13,3
3.600000000000189e-06,36,3.000000000000000e+02,3.268775129040980e+02,3.000228797360056e+02,7.015501481793319e-06,1.203154985791815e+09,6.614710097057951e-02,8.813671306819342e+13,3
3.700000000000196e-06,37,3.000000000000000e+02,3.273047272240070e+02,3.000246461426032e+02,7.237036984086080e-06,1.211669874115439e+09,6.712889850041640e-02,8.802222330254339e+13,3
3.800000000000204e-06,38,3.000000000000000e+02,3.277858620050047e+02,3.000267769683820e+02,7.469039131969723e-06,1.223196838968794e+09,6.822489914981412e-02,8.794907404550645e+13,3
3.900000000000175e-06,39,3.000000000000000e+02,3.283353309485069e+02,3.000293705155126e+02,7.709008539166107e-06,1.233148681649198e+09,6.947055677902224e-02,8.741784232484062e+13,4
4.000000000000140e-06,40,3.000000000000000e+02,3.287994905779524e+02,3.000315754826827e+02,7.945920269831413e-06,1.223618370006918e+09,7.052263117051845e-02,8.511788094343550e+13,4
4.100000000000106e-06,41,3.000000000000000e+02,3.290645537343037e+02,3.000330000160192e+02,8.164328365078806e-06,1.213700501873195e+09,7.112935928139899e-02,8.501237264138895e+13,4
4.200000000000071e-06,42,3.000000000000000e+02,3.295231269020563e+02,3.000341617807801e+02,8.370122897849808e-06,1.212392245242009e+09,7.283127270614914e-02,8.651495354007880e+13,4
4.300000000000036e-06,43,3.000000000000000e+02,3.302564562026513e+02,3.000354251656020e+02,8.563497768222873e-06,1.217579150234506e+09,7.455781637828292e-02,8.865144767320192e+13,4
4.400000000000001e-06,44,3.000000000000000e+02,3.311160324269169e+02,3.000370765922110e+02,8.763409447911833e-06,1.224368402186369e+09,7.656503893483749e-02,9.095425618233636e+13,4
4.499999999999966e-06,45,3.000000000000000e+02,3.319781304031730e+02,3.000391004072247e+02,8.976970719943265e-06,1.223925053261883e+09,7.855751701665552e-02,9.223827168748422e+13,4
4.599999999999931e-06,46,3.000000000000000e+02,3.327894003934609e+02,3.000414248428115e+02,9.191980282776684e-06,1.225265860573027e+09,8.042664580903509e-02,9.282680346395914e+13,4
4.699999999999897e-06,47,3.000000000000000e+02,3.335796585566869e+02,3.000439388031969e+02,9.399677032548958e-06,1.225928074289781e+09,8.225344734293343e-02,9.317584326391986e+13,4
4.799999999999862e-06,48,3.000000000000000e+02,3.342817108893446e+02,3.000463754813038e+02,9.600205760766518e-06,1.222921960598643e+09,8.388307824897827e-02,9.299502353619212e+13,4
4.899999999999827e-06,49,3.000000000000000e+02,3.348987517313521e+02,3.000486976717812e+02,9.796180757420290e-06,1.222075703489942e+09,8.531963279548836e-02,9.288402413685177e+13,4
4.999999999999792e-06,50,3.000000000000000e+02,3.355115123032502e+02,3.000511887832449e+02,1.000183575905140e-05,1.224678035232797e+09,8.673268056808403e-02,9.307437024528525e+13,4
5.099999999999757e-06,51,3.000000000000000e+02,3.361618266915230e+02,3.000540306105838e+02,1.020850897061083e-05,1.228845872276582e+09,8.822830567217411e-02,9.311541291603702e+13,4
5.199999999999722e-06,52,3.000000000000000e+02,3.368330155777522e+02,3.000572319905308e+02,1.041418162895951e-05,1.228651839289855e+09,8.977420921814544e-02,9.269302531031658e+13,5
5.299999999999688e-06,53,3.000000000000000e+02,3.373734865734981e+02,3.000599489864598e+02,1.061827592110043e-05,1.218112786323204e+09,9.102758943835428e-02,9.126995323524062e+13,5
5.399999999999653e-06,54,3.000000000000000e+02,3.377344857436428e+02,3.000619836045201e+02,1.081523190864824e-05,1.208516712533915e+09,9.187659231139993e-02,9.028565478544894e+13,5
5.499999999999618e-06,55,3.000000000000000e+02,3.380301909286489e+02,3.000638228077801e+02,1.100646459571046e-05,1.208374102815644e+09,9.258114441511520e-02,9.003940594723600e+13,5
5.599999999999583e-06,56,3.000000000000000e+02,3.383507973921414e+02,3.000659366042258e+02,1.119583009167575e-05,1.213943495382052e+09,9.334566045543945e-02,9.028696188409925e+13,5
5.699999999999548e-06,57,3.000000000000000e+02,3.387363232089527e+02,3.000685160865182e+02,1.139225175562323e-05,1.219596293473263e+09,9.425532985634384e-02,9.057536760335234e+13,5
5.799999999999513e-06,58,3.000000000000000e+02,3.391380821253959e+02,3.000713436150750e+02,1.160626842311251e-05,1.219069336258486e+09,9.518516438963219e-02,9.117556666735298e+13,5
5.899999999999478e-06,59,3.000000000000000e+02,3.395412693223323e+02,3.000744861411903e+02,1.182747678896014e-05,1.221440403206853e+09,9.610889952509356e-02,9.166603955563592e+13,5
5.999999999999444e-06,60,3.000000000000000e+02,3.399809178287046e+02,3.000781418497520e+02,1.204577130461748e-05,1.225381998257665e+09,9.711693975110341e-02,9.200470533239467e+13,5
6.099999999999409e-06,61,3.000000000000000e+02,3.404252091041195e+02,3.000820342721552e+02,1.226571930948587e-05,1.224444529015526e+09,9.813327129626767e-02,9.177302207545219e+13,5
6.199999999999374e-06,62,3.000000000000000e+02,3.408444903668873e+02,3.000858624766559e+02,1.248567698741457e-05,1.224270393757774e+09,9.908870503394400e-02,9.143436766249866e+13,5
6.299999999999339e-06,63,3.000000000000000e+02,3.412718088330011e+02,3.000899300220863e+02,1.271322863739359e-05,1.226787117604983e+09,1.000511817965309e-01,9.198821395187923e+13,5
6.399999999999304e-06,64,3.000000000000000e+02,3.417235132154164e+02,3.000943925888147e+02,1.293800121280586e-05,1.229575814461558e+09,1.010700052515737e-01,9.230016463181169e+13,6
6.499999999999269e-06,65,3.000000000000000e+02,3.421527384408786e+02,3.000982755852739e+02,1.314464831983993e-05,1.223853535352504e+09,1.020576656532072e-01,9.149363997326211e+13,6
6.599999999999235e-06,66,3.000000000000000e+02,3.424721094318164e+02,3.001012207108783e+02,1.334164719758355e-05,1.215894661285441e+09,1.028024155567709e-01,9.093775575317795e+13,6
6.699999999999200e-06,67,3.000000000000000e+02,3.427393846983126e+02,3.001037702370822e+02,1.353416449766421e-05,1.214448875782189e+09,1.034315100989246e-01,9.067058711003359e+13,6
6.799999999999165e-06,68,3.000000000000000e+02,3.429992664083397e+02,3.001063489158352e+02,1.371751957797777e-05,1.216309074467845e+09,1.040491459829150e-01,9.088663957027519e+13,6
6.899999999999130e-06,69,3.000000000000000e+02,3.432967754277510e+02,3.001094783833296e+02,1.390061662676078e-05,1.222027820771870e+09,1.047525058102548e-01,9.142724733215694e+13,6
6.999999999999095e-06,70,3.000000000000000e+02,3.436289896705364e+02,3.001132151783842e+02,1.409327760672086e-05,1.223883659019100e+09,1.055242207597738e-01,9.155688957510317e+13,6
7.099999999999060e-06,71,3.000000000000000e+02,3.439597109012233e+02,3.001170363579249e+02,1.428996470985009e-05,1.223617171553614e+09,1.062859368638359e-01,9.129228192707706e+13,6
7.199999999999026e-06,72,3.000000000000000e+02,3.442916894817286e+02,3.001210274228200e+02,1.448488936142865e-05,1.225932432110467e+09,1.070550586965913e-01,9.129083962431798e+13,6
7.299999999998991e-06,73,3.000000000000000e+02,3.446328914734975e+02,3.001253120353122e+02,1.468073989396039e-05,1.226403676069320e+09,1.078454022246378e-01,9.117850419912742e+13,6
7.399999999998956e-06,74,3.000000000000000e+02,3.449694777580542e+02,3.001296490689589e+02,1.488148217965827e-05,1.226517664365980e+09,1.086214926887844e-01,9.099423164696125e+13,6
7.499999999998921e-06,75,3.000000000000000e+02,3.453073250391276e+02,3.001341107915181e+02,1.508846039373650e-05,1.227516085915370e+09,1.093951158713101e-01,9.086528910734603e+13,6
7.599999999998886e-06,76,3.000000000000000e+02,3.456565113623794e+02,3.001388681336328e+02,1.529903933192402e-05,1.230025844291552e+09,1.101916564775278e-01,9.096236350221345e+13,6
7.699999999998912e-06,77,3.000000000000000e+02,3.460275481142475e+02,3.001438597341603e+02,1.551251480884021e-05,1.231592206376338e+09,1.110396662086116e-01,9.055373954019438e+13,7
7.799999999998961e-06,78,3.000000000000000e+02,3.463732776144339e+02,3.001480914438329e+02,1.571920075246805e-05,1.228166854027810e+09,1.118399612986549e-01,8.999978961375231e+13,7
7.899999999999011e-06,79,3.000000000000000e+02,3.466719694531396e+02,3.001517280047877e+02,1.592731404549727e-05,1.224807872407564e+09,1.125328464512943e-01,8.951354003636262e+13,7
7.999999999999061e-06,80,3.000000000000000e+02,3.469561628621536e+02,3.001552910806980e+02,1.613253100143381e-05,1.226618368341490e+09,1.131949556162301e-01,8.957837302913047e+13,7
8.099999999999111e-06,81,3.000000000000000e+02,3.472705476092939e+02,3.001595162431089e+02,1.633698794795882e-05,1.231181202715282e+09,1.139280620211294e-01,8.998443047463250e+13,7
8.199999999999161e-06,82,3.000000000000000e+02,3.476152521267157e+02,3.001645949358469e+02,1.655061022530114e-05,1.233334549429099e+09,1.147198750368212e-01,9.023907156510069e+13,7
8.299999999999211e-06,83,3.000000000000000e+02,3.479690943065231e+02,3.001700652174753e+02,1.677491713697056e-05,1.232839514228763e+09,1.155193818284275e-01,9.020189883432172e+13,7
8.399999999999261e-06,84,3.000000000000000e+02,3.483131406589988e+02,3.001757165885705e+02,1.699546963889022e-05,1.233911343668314e+09,1.162974753686183e-01,9.026429619180086e+13,7
8.499999999999310e-06,85,3.000000000000000e+02,3.486612130821300e+02,3.001816393506434e+02,1.720763581925486e-05,1.234556507964072e+09,1.170914785597703e-01,9.056120907654478e+13,7
8.599999999999360e-06,86,3.000000000000000e+02,3.489945377371389e+02,3.001874299504033e+02,1.741480409640663e-05,1.233951852992391e+09,1.178560342367073e-01,9.045777007867845e+13,7
8.699999999999410e-06,87,3.000000000000000e+02,3.493275608920257e+02,3.001931922413544e+02,1.762409772860061e-05,1.234137197617115e+09,1.186157826400314e-01,9.052203378031383e+13,7
8.799999999999460e-06,88,3.000000000000000e+02,3.496525985786743e+02,3.001989786170180e+02,1.783151926550843e-05,1.235019604280929e+09,1.193570037446480e-01,9.038348621775106e+13,8
8.899999999999510e-06,89,3.000000000000000e+02,3.499735433277363e+02,3.002042869511736e+02,1.802516050596113e-05,1.234111371026995e+09,1.201025952278444e-01,8.999318825069852e+13,8
8.999999999999560e-06,90,3.000000000000000e+02,3.502668781312488e+02,3.002091353330894e+02,1.821122889602452e-05,1.231640377627854e+09,1.207892763501290e-01,8.972619373445436e+13,8
9.099999999999610e-06,91,3.000000000000000e+02,3.505311741420813e+02,3.002135051539851e+02,1.839217630856573e-05,1.229185504634986e+09,1.214146849488588e-01,8.960452593659008e+13,8
9.199999999999659e-06,92,3.000000000000000e+02,3.507856247287742e+02,3.002179335782783e+02,1.857286852779268e-05,1.230281131000812e+09,1.220194721670429e-01,8.976871490073108e+13,8
9.299999999999709e-06,93,3.000000000000000e+02,3.510594220289406e+02,3.002229690139462e+02,1.875731847873127e-05,1.234215529305359e+09,1.226658768675966e-01,9.024234934615294e+13,8
9.399999999999759e-06,94,3.000000000000000e+02,3.513584394729038e+02,3.002288159957029e+02,1.894776064097815e-05,1.235557930525677e+09,1.233653062598659e-01,9.046171053745070e+13,8
9.499999999999809e-06,95,3.000000000000000e+02,3.516498707496670e+02,3.002348432294835e+02,1.914250434615832e-05,1.234703167455301e+09,1.240437565719293e-01,9.048566642534842e+13,8
9.599999999999859e-06,96,3.000000000000000e+02,3.519346520517296e+02,3.002410158375494e+02,1.934051698054704e-05,1.234887280274536e+09,1.247070727290781e-01,9.077785941549933e+13,8
9.699999999999909e-06,97,3.000000000000000e+02,3.522145228297854e+02,3.002475605675895e+02,1.954058244543184e-05,1.234647766348400e+09,1.253601475220855e-01,9.128294520679297e+13,8
9.799999999999959e-06,98,3.000000000000000e+02,3.524948114535547e+02,3.002544628286269e+02,1.974434099220424e-05,1.230972329485944e+09,1.260135790117804e-01,9.188383099033409e+13,8
9.900000000000009e-06,99,3.000000000000000e+02,3.526860667289436e+02,3.002615724030841e+02,1.994750869419195e-05,1.226794666793927e+09,1.264736686577717e-01,9.234971090755989e+13,8
1.000000000000006e-05,100,3.000000000000000e+02,3.529198484825320e+02,3.002689964082455e+02,2.015776428859035e-05,1.232655719126111e+09,1.270188395075411e-01,9.272744238203069e+13,9
1.010000000000011e-05,101,3.000000000000000e+02,3.531826504819737e+02,3.002762263348196e+02,2.036773284218393e-05,1.234751770537723e+09,1.276321497854836e-01,9.235984628663211e+13,9
1.020000000000016e-05,102,3.000000000000000e+02,3.534383363987216e+02,3.002828496242664e+02,2.057251582111263e-05,1.233825365072404e+09,1.282342932673022e-01,9.198875961242983e+13,9
1.030000000000021e-05,103,3.000000000000000e+02,3.536818727486163e+02,3.002891393394632e+02,2.077322550931632e-05,1.232796861808440e+09,1.288116948104335e-01,9.171712258313316e+13,9
1.040000000000026e-05,104,3.000000000000000e+02,3.539259312254140e+02,3.002955948644475e+02,2.096878212188985e-05,1.235502748456917e+09,1.293920305295672e-01,9.188801862280414e+13,9
1.050000000000031e-05,105,3.000000000000000e+02,3.541896900853441e+02,3.003026165053641e+02,2.116430362822689e-05,1.238169406498497e+09,1.300180347635241e-01,9.213611548506342e+13,9
1.060000000000036e-05,106,3.000000000000000e+02,3.544633540152690e+02,3.003101632733589e+02,2.136453521505139e-05,1.238415726589927e+09,1.306602273311365e-01,9.219988849696339e+13,9
1.070000000000041e-05,107,3.000000000000000e+02,3.547330846056882e+02,3.003179028364767e+02,2.156691801592109e-05,1.237803520078679e+09,1.312906226211275e-01,9.212182757125016e+13,9
1.080000000000046e-05,108,3.000000000000000e+02,3.549901607918842e+02,3.003257527248772e+02,2.176418737419407e-05,1.236436180559295e+09,1.318944228303142e-01,9.189905857375956e+13,9
1.090000000000051e-05,109,3.000000000000000e+02,3.552364470669517e+02,3.003335650414990e+02,2.195484692246961e-05,1.238529181973608e+09,1.324776558779013e-01,9.165961236549236e+13,9
1.100000000000056e-05,110,3.000000000000000e+02,3.555007012020781e+02,3.003412589190663e+02,2.213747973776842e-05,1.238683094154943e+09,1.331048206637468e-01,9.150677815909436e+13,9
1.110000000000061e-05,111,3.000000000000000e+02,3.557529869927553e+02,3.003491992161848e+02,2.232554015897292e-05,1.237256557861031e+09,1.337012830443496e-01,9.152520810814052e+13,9
1.120000000000066e-05,112,3.000000000000000e+02,3.559907383333058e+02,3.003574131884982e+02,2.251586111035617e-05,1.236203063908895e+09,1.342633538673133e-01,9.166065313302536e+13,10
1.130000000000071e-05,113,3.000000000000000e+02,3.562273157334869e+02,3.003652882585980e+02,2.270321758393973e-05,1.236870672128042e+09,1.348272993550526e-01,9.166223928589822e+13,10
1.140000000000076e-05,114,3.000000000000000e+02,3.564504118844884e+02,3.003725743159644e+02,2.288531427031907e-05,1.234282150129293e+09,1.353653228387400e-01,9.154274097785634e+13,10
1.150000000000081e-05,115,3.000000000000000e+02,3.566534696718503e+02,3.003795225524407e+02,2.306521530715525e-05,1.232760438070789e+09,1.358610799255224e-01,9.152413905732958e+13,10
1.160000000000086e-05,116,3.000000000000000e+02,3.568563616091157e+02,3.003867458311916e+02,2.324752132894924e-05,1.235194269834928e+09,1.363563909413436e-01,9.191790294689430e+13,10
1.170000000000091e-05,117,3.000000000000000e+02,3.570760860922554e+02,3.003945490430939e+02,2.343401789022988e-05,1.237899306232339e+09,1.368885263698135e-01,9.231989757730361e+13,10
1.180000000000096e-05,118,3.000000000000000e+02,3.573076367224613e+02,3.004027882417595e+02,2.362491724248770e-05,1.238220088831904e+09,1.374443982578174e-01,9.249307169095105e+13,10
1.190000000000101e-05,119,3.000000000000000e+02,3.575321931669674e+02,3.004112207083173e+02,2.382042638958456e-05,1.237390400995850e+09,1.379817391963481e-01,9.260884946843477e+13,10
1.200000000000106e-05,120,3.000000000000000e+02,3.577581178868948e+02,3.004200827246793e+02,2.401910628485827e-05,1.238682707906363e+09,1.385210127220733e-01,9.287208855098109e+13,10
1.210000000000111e-05,121,3.000000000000000e+02,3.579859375538210e+02,3.004293818354129e+02,2.422130563492460e-05,1.238566164951297e+09,1.390630568720139e-01,9.304028868186602e+13,10
1.220000000000116e-05,122,3.000000000000000e+02,3.582097541825176e+02,3.004389980851690e+02,2.442574049327384e-05,1.238423230857414e+09,1.395936241641571e-01,9.314285712580556e+13,10
1.230000000000121e-05,123,3.000000000000000e+02,3.584320532808557e+02,3.004488768931979e+02,2.463153461125867e-05,1.238384005872461e+09,1.401181705358781e-01,9.323606166068662e+13,10
1.240000000000126e-05,124,3.000000000000000e+02,3.586574755390094e+02,3.004589888701982e+02,2.483570669475198e-05,1.239776699575216e+09,1.406509635658794e-01,9.346582694267228e+13,10
1.250000000000131e-05,125,3.000000000000000e+02,3.588820651866027e+02,3.004693152196242e+02,2.503903587069712e-05,1.238821890031355e+09,1.411830313294040e-01,9.348279729434953e+13,10
1.260000000000135e-05,126,3.000000000000000e+02,3.590945818620305e+02,3.004795282312801e+02,2.524354839697719e-05,1.237524161658079e+09,1.416865272566541e-01,9.357009500189917e+13,10
1.270000000000140e-05,127,3.000000000000000e+02,3.593002398250377e+02,3.004899190815360e+02,2.545025585102945e-05,1.236672382902771e+09,1.421739606956650e-01,9.358910433948027e+13,10
1.280000000000145e-05,128,3.000000000000000e+02,3.595001847581359e+02,3.005004753188171e+02,2.565349050337402e-05,1.236827980097965e+09,1.426495803087518e-01,9.369535812441641e+13,10
1.290000000000150e-05,129,3.000000000000000e+02,3.597019155962292e+02,3.005112958492679e+02,2.585488097458120e-05,1.237840492607404e+09,1.431308784639952e-01,9.385381907235234e+13,10
1.300000000000155e-05,130,3.000000000000000e+02,3.599000244971560e+02,3.005220845968401e+02,2.605663381648559e-05,1.236611152439569e+09,1.436034589748254e-01,9.390660362823283e+13,10
1.310000000000160e-05,131,3.000000000000000e+02,3.600912482679633e+02,3.005328485870706e+02,2.626025672186528e-05,1.235503851352414e+09,1.440589629267427e-01,9.394303615620330e+13,10
1.320000000000165e-05,132,3.000000000000000e+02,3.602731085333534e+02,3.005437593205887e+02,2.646277970205310e-05,1.234609917378551e+09,1.444941769276310e-01,9.463045215742280e+13,10
1.330000000000170e-05,133,3.000000000000000e+02,3.604515295649286e+02,3.005548207089319e+02,2.666496906549396e-05,1.234688371779918e+09,1.449228955320321e-01,9.535168336568116e+13,10
1.340000000000175e-05,134,3.000000000000000e+02,3.606268910806904e+02,3.005659046835763e+02,2.686802194081284e-05,1.234269278781726e+09,1.453438946038042e-01,9.717480821161094e+13,11
1.350000000000180e-05,135,3.000000000000000e+02,3.608018931587069e+02,3.005767835019206e+02,2.707086129752248e-05,1.235362919110946e+09,1.457656594228417e-01,9.781677153600589e+13,11
1.360000000000185e-05,136,3.000000000000000e+02,3.609749982308741e+02,3.005872846822347e+02,2.726601920771390e-05,1.234941022051742e+09,1.461897622575745e-01,9.861709840484998e+13,11
1.370000000000190e-05,137,3.000000000000000e+02,3.611443700848809e+02,3.005975851525802e+02,2.745768136741993e-05,1.234558043768474e+09,1.466084247575996e-01,9.919024613177823e+13,11
1.380000000000195e-05,138,3.000000000000000e+02,3.613058211756683e+02,3.006078957638367e+02,2.764619734802525e-05,1.233807881333144e+09,1.470103543909545e-01,9.959096788462523e+13,11
1.390000000000200e-05,139,3.000000000000000e+02,3.614663325567847e+02,3.006184188335009e+02,2.783701877771625e-05,1.234609741367820e+09,1.474095112476805e-01,1.001288466342950e+14,11
1.400000000000205e-05,140,3.000000000000000e+02,3.616299279127789e+02,3.006294647766859e+02,2.802998136717577e-05,1.235203120434756e+09,1.478140448305995e-01,1.004668543365438e+14,11
1.410000000000210e-05,141,3.000000000000000e+02,3.617951220534441e+02,3.006407600828840e+02,2.822436785841745e-05,1.235202690353956e+09,1.482208809523902e-01,1.007034726976698e+14,11
1.420000000000215e-05,142,3.000000000000000e+02,3.619565792920810e+02,3.006521545896439e+02,2.841728396694792e-05,1.233878793622898e+09,1.486200088927659e-01,1.007000613828799e+14,11
1.430000000000220e-05,143,3.000000000000000e+02,3.621073011732821e+02,3.006633629644455e+02,2.860695319401976e-05,1.232254431714542e+09,1.489965781495334e-01,1.005284533558342e+14,11
1.440000000000225e-05,144,3.000000000000000e+02,3.622523929491154e+02,3.006745404865390e+02,2.879421652185842e-05,1.232745358907481e+09,1.493613041977210e-01,1.005300290388535e+14,11
1.450000000000230e-05,145,3.000000000000000e+02,3.623988535148172e+02,3.006859294776159e+02,2.898143926774957e-05,1.232609646312424e+09,1.497292619510365e-01,1.004754106379789e+14,11
1.460000000000235e-05,146,3.000000000000000e+02,3.625443767844164e+02,3.006974942531039e+02,2.916927374575265e-05,1.233440168117768e+09,1.500949653802695e-01,1.004667322970431e+14,11
1.470000000000240e-05,147,3.000000000000000e+02,3.626903232495958e+02,3.007092582352008e+02,2.936008194804725e-05,1.232494223111877e+09,1.504605204003272e-01,1.002326691214999e+14,11
1.480000000000245e-05,148,3.000000000000000e+02,3.628303374856263e+02,3.007209946852158e+02,2.955132971693682e-05,1.231730679012441e+09,1.508134296097333e-01,1.000736808212978e+14,11
1.490000000000250e-05,149,3.000000000000000e+02,3.629662060637362e+02,3.007329053941117e+02,2.974360675409426e-05,1.230876060039441e+09,1.511575910675303e-01,9.981126977168595e+13,11
