time,step,P_cond_W,P_fric_W,scale,frac_wp,frac_tool,tool_pos_x,tool_pos_y,tool_vel_x,tool_vel_y,tool_Tmin,tool_Tmax,wp_Tmin,wp_Tmax,wp_Tavg,contact_iters,rel_force,rel_power
3.500000000000181e-06,35,1.413053420568380e-03,5.107588894443191e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,3.874555982929425e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003421034241474e+02,3.000000000000000e+02,3.264579890171775e+02,3.000212687687942e+02,2,0.000000000000000e+00,0.000000000000000e+00
3.600000000000189e-06,36,1.488492836783706e-03,5.829739878270275e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,4.041222649596118e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003457247890815e+02,3.000000000000000e+02,3.268775129040980e+02,3.000228797360056e+02,2,0.000000000000000e+00,0.000000000000000e+00
3.700000000000196e-06,37,1.568600065819331e-03,7.473167471074380e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,4.207889316262811e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003579962381165e+02,3.000000000000000e+02,3.273047272240070e+02,3.000246461426032e+02,2,0.000000000000000e+00,0.000000000000000e+00
3.800000000000204e-06,38,1.662608935081495e-03,8.833316290199182e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,4.374555982929505e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003751247768516e+02,3.000000000000000e+02,3.277858620050047e+02,3.000267769683820e+02,2,0.000000000000000e+00,0.000000000000000e+00
3.900000000000175e-06,39,1.775076029232030e-03,1.086844827429811e+03,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,4.541222649596198e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003948723948049e+02,3.000000000000000e+02,3.283353309485069e+02,3.000293705155126e+02,2,0.000000000000000e+00,0.000000000000000e+00
4.000000000000140e-06,40,1.867263024365046e-03,7.336384392733721e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,4.707889316262891e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.004067201015187e+02,3.000000000000000e+02,3.287994905779524e+02,3.000315754826827e+02,2,0.000000000000000e+00,0.000000000000000e+00
4.100000000000106e-06,41,1.923858778855774e-03,5.898287246428113e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,4.874555982929584e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.004030926289182e+02,3.000000000000000e+02,3.290645537343037e+02,3.000330000160192e+02,2,0.000000000000000e+00,0.000000000000000e+00
4.200000000000071e-06,42,1.967189835976370e-03,4.286730794396275e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,5.041222649596278e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003992367910633e+02,3.000000000000000e+02,3.295231269020563e+02,3.000341617807801e+02,2,0.000000000000000e+00,0.000000000000000e+00
4.300000000000036e-06,43,2.011471744516652e-03,3.829245863470338e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,5.207889316262971e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003901367082245e+02,3.000000000000000e+02,3.302564562026513e+02,3.000354251656020e+02,2,0.000000000000000e+00,0.000000000000000e+00
4.400000000000001e-06,44,2.064695477485851e-03,5.164039500378466e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,5.374555982929664e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003858650357582e+02,3.000000000000000e+02,3.311160324269169e+02,3.000370765922110e+02,2,0.000000000000000e+00,0.000000000000000e+00
4.499999999999966e-06,45,2.132661883934480e-03,6.571876654778301e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,5.541222649596358e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003890716151064e+02,3.000000000000000e+02,3.319781304031730e+02,3.000391004072247e+02,2,0.000000000000000e+00,0.000000000000000e+00
4.599999999999931e-06,46,2.211948879318202e-03,5.979412341062671e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,5.707889316263051e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003929761138126e+02,3.000000000000000e+02,3.327894003934609e+02,3.000414248428115e+02,2,0.000000000000000e+00,0.000000000000000e+00
4.699999999999897e-06,47,2.295599924300268e-03,5.587492274161729e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,5.874555982929744e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003928435312234e+02,3.000000000000000e+02,3.335796585566869e+02,3.000439388031969e+02,2,0.000000000000000e+00,0.000000000000000e+00
4.799999999999862e-06,48,2.374963919980220e-03,4.819692234801468e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,6.041222649596438e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003893117498545e+02,3.000000000000000e+02,3.342817108893446e+02,3.000463754813038e+02,2,0.000000000000000e+00,0.000000000000000e+00
4.899999999999827e-06,49,2.448168852084007e-03,5.654204833448630e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,6.207889316263131e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003842775393290e+02,3.000000000000000e+02,3.348987517313521e+02,3.000486976717812e+02,2,0.000000000000000e+00,0.000000000000000e+00
