time,step,P_cond_W,P_fric_W,scale,frac_wp,frac_tool,tool_pos_x,tool_pos_y,tool_vel_x,tool_vel_y,tool_Tmin,tool_Tmax,wp_Tmin,wp_Tmax,wp_Tavg,contact_iters,rel_force,rel_power
0.000000000000000e+00,0,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.958777350403768e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,3.000000000000000e+02,3.000000000000000e+02,3.000000000000000e+02,3.000000000000000e+02,3.000000000000000e+02,0,0.000000000000000e+00,0.000000000000000e+00
1.500000000000000e-08,1,9.453284055436678e-09,4.207117600561921e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.933777350403764e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999999468643765e+02,3.000003821914408e+02,3.000000000000000e+02,3.000016791165280e+02,3.000000003664220e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.000000000000003e-08,2,2.507916315993788e-08,4.372105779599039e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.908777350403760e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999998947300250e+02,3.000010282888841e+02,3.000000000000000e+02,3.000044228877948e+02,3.000000009653422e+02,1,0.000000000000000e+00,0.000000000000000e+00
4.499999999999997e-08,3,4.159143719935850e-08,4.023893889283328e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.883777350403762e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999998435686116e+02,3.000017013236441e+02,3.000000000000000e+02,3.000073127536294e+02,3.000000015963604e+02,1,0.000000000000000e+00,0.000000000000000e+00
5.999999999999990e-08,4,5.596114161381864e-08,3.484900652478910e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.858777350403764e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999997933526877e+02,3.000022635349833e+02,3.000000000000000e+02,3.000098109520880e+02,3.000000021421264e+02,1,0.000000000000000e+00,0.000000000000000e+00
7.499999999999984e-08,5,6.939589985887936e-08,3.465816426135642e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.833777350403767e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999997440556612e+02,3.000027736452514e+02,3.000000000000000e+02,3.000121395727921e+02,3.000000026510751e+02,1,0.000000000000000e+00,0.000000000000000e+00
8.999999999999977e-08,6,8.191026429672714e-08,2.899224689383342e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.808777350403769e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999996956517680e+02,3.000032303286393e+02,3.000000000000000e+02,3.000142916309721e+02,3.000000031216744e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.049999999999997e-07,7,9.204925757305532e-08,2.244425737204352e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.783777350403771e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999996481160464e+02,3.000035686182852e+02,3.000000000000000e+02,3.000160108691051e+02,3.000000034979834e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.199999999999997e-07,8,9.987997974232530e-08,1.717579356862979e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.758777350403774e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999996014243097e+02,3.000037942295103e+02,3.000000000000000e+02,3.000173126340949e+02,3.000000037833170e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.350000000000000e-07,9,1.065226466967304e-07,1.603231248583027e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.733777350403776e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999995555531215e+02,3.000039617423269e+02,3.000000000000000e+02,3.000184017258212e+02,3.000000040223364e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.500000000000003e-07,10,1.129846661486195e-07,1.521278960184029e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.708777350403779e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999995104797716e+02,3.000041179296515e+02,3.000000000000000e+02,3.000194562293884e+02,3.000000042538915e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.650000000000007e-07,11,1.188536358643371e-07,1.302039353681465e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.683777350403781e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999994661822524e+02,3.000042435370550e+02,3.000000000000000e+02,3.000204011675156e+02,3.000000044616176e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.800000000000010e-07,12,1.239640394376604e-07,1.161579923242693e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.658777350403783e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999994226392354e+02,3.000043320264900e+02,3.000000000000000e+02,3.000212092486652e+02,3.000000046395491e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.950000000000013e-07,13,1.289043094855309e-07,1.227653781862059e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.633777350403786e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999993798300504e+02,3.000044118558886e+02,3.000000000000000e+02,3.000219879569395e+02,3.000000048111320e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.100000000000017e-07,14,1.345869686700344e-07,1.513678974091732e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.608777350403788e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999993377346632e+02,3.000045258231943e+02,3.000000000000000e+02,3.000229016706468e+02,3.000000050122373e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.250000000000020e-07,15,1.412236837441316e-07,1.701714767167877e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.583777350403790e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999992963336556e+02,3.000046824018185e+02,3.000000000000000e+02,3.000239852848109e+02,3.000000052504922e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.400000000000023e-07,16,1.484131257289104e-07,1.850985566638490e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.558777350403793e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999992556082055e+02,3.000048622944734e+02,3.000000000000000e+02,3.000251669394966e+02,3.000000055102271e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.550000000000018e-07,17,1.563977650715499e-07,2.117671946792627e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.533777350403795e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999992155400673e+02,3.000050768338675e+02,3.000000000000000e+02,3.000264912144722e+02,3.000000058011779e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.700000000000013e-07,18,1.653313748378633e-07,2.318582243453542e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.508777350403797e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999991761115536e+02,3.000053321592000e+02,3.000000000000000e+02,3.000279836792741e+02,3.000000061289367e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.850000000000009e-07,19,1.746658864348135e-07,2.331617139698262e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.483777350403800e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999991373055170e+02,3.000056014680954e+02,3.000000000000000e+02,3.000295440182792e+02,3.000000064716245e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.000000000000004e-07,20,1.838690346885612e-07,2.267335312324333e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.458777350403802e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999990991053333e+02,3.000058597392064e+02,3.000000000000000e+02,3.000310771302261e+02,3.000000068084914e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.149999999999999e-07,21,1.928688876966467e-07,2.213206320682101e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.433777350403804e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999990614948840e+02,3.000061039775385e+02,3.000000000000000e+02,3.000325707862456e+02,3.000000071368664e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.299999999999995e-07,22,2.016182662950460e-07,2.107242274299077e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.408777350403807e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999990244585405e+02,3.000063320259750e+02,3.000000000000000e+02,3.000340159543938e+02,3.000000074547754e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.449999999999990e-07,23,2.098195054551059e-07,1.923726451041047e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.383777350403809e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999989879811482e+02,3.000065299948990e+02,3.000000000000000e+02,3.000353588196146e+02,3.000000077504704e+02,1,0.000000000000000e+00,0.000000000000000e+00
