time,step,P_cond_W,P_fric_W,scale,frac_wp,frac_tool,tool_pos_x,tool_pos_y,tool_vel_x,tool_vel_y,tool_Tmin,tool_Tmax,wp_Tmin,wp_Tmax,wp_Tavg,contact_iters,rel_force,rel_power
0.000000000000000e+00,0,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.958777350403768e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,3.000000000000000e+02,3.000000000000000e+02,3.000000000000000e+02,3.000000000000000e+02,3.000000000000000e+02,0,0.000000000000000e+00,0.000000000000000e+00
4.999999999999994e-08,1,4.734011768709476e-08,4.276596011022863e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.875444017070429e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000019351313649e+02,3.000000000000000e+02,3.000083221974446e+02,3.000000008739892e+02,1,0.000000000000000e+00,0.000000000000000e+00
9.999999999999973e-08,2,1.039024472066498e-07,4.499893570481322e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.792110683737104e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000041516268539e+02,3.000000000000000e+02,3.000181880314200e+02,3.000000019111956e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.500000000000003e-07,3,1.616522913326321e-07,4.399750102021939e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.708777350403779e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000062926728955e+02,3.000000000000000e+02,3.000281933423040e+02,3.000000029642820e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.000000000000014e-07,4,2.209275521618795e-07,4.789454860306758e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.625444017070453e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000083864400704e+02,3.000000000000000e+02,3.000384126934459e+02,3.000000040410818e+02,1,0.000000000000000e+00,0.000000000000000e+00
2.500000000000019e-07,5,2.860169421116753e-07,4.313933159715494e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.542110683737128e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000103975703830e+02,3.000000000000000e+02,3.000494741333860e+02,3.000000052075876e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.000000000000004e-07,6,1.169666404208279e-06,4.848615523434154e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.458777350403802e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000121443757631e+02,3.000000000000000e+02,3.001823642460166e+02,3.000000191667568e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.499999999999989e-07,7,5.381268055075589e-06,6.099789326988069e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.375444017070477e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000145840525407e+02,3.000000000000000e+02,3.007974524271131e+02,3.000000837862504e+02,1,0.000000000000000e+00,0.000000000000000e+00
3.999999999999973e-07,8,1.099526792583095e-05,7.520235041435649e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.292110683737151e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000175389781812e+02,3.000000000000000e+02,3.016141540460666e+02,3.000001696598442e+02,1,0.000000000000000e+00,0.000000000000000e+00
4.499999999999958e-07,9,1.760466462924485e-05,8.809330214124371e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.208777350403826e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000212840327093e+02,3.000000000000000e+02,3.025775143702946e+02,3.000002710373572e+02,1,0.000000000000000e+00,0.000000000000000e+00
4.999999999999967e-07,10,2.541285633418681e-05,1.004080581761550e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.125444017070500e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000254720880592e+02,3.000000000000000e+02,3.037155925250968e+02,3.000003908861671e+02,1,0.000000000000000e+00,0.000000000000000e+00
5.500000000000005e-07,11,3.385965764732325e-05,1.153659665853883e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.042110683737175e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000303644239168e+02,3.000000000000000e+02,3.049478062516416e+02,3.000005207821753e+02,1,0.000000000000000e+00,0.000000000000000e+00
6.000000000000042e-07,12,4.292688149935631e-05,1.280724834625462e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-9.587773504038493e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000358636044893e+02,3.000000000000000e+02,3.062721156970015e+02,3.000006615859833e+02,1,0.000000000000000e+00,0.000000000000000e+00
6.500000000000080e-07,13,5.269896937637382e-05,1.366715034870752e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-8.754440170705138e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000418127009635e+02,3.000000000000000e+02,3.077005891547055e+02,3.000008305965899e+02,1,0.000000000000000e+00,0.000000000000000e+00
7.000000000000117e-07,14,6.272483642127032e-05,1.153339425823155e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-7.921106837371778e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000471069561402e+02,3.000000000000000e+02,3.090780361511988e+02,3.000010297031963e+02,1,0.000000000000000e+00,0.000000000000000e+00
7.500000000000155e-07,15,7.249431305956300e-05,1.061884583297202e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-7.087773504038417e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000505080089907e+02,3.000000000000000e+02,3.099724862984568e+02,3.000012256817575e+02,1,0.000000000000000e+00,0.000000000000000e+00
8.000000000000192e-07,16,8.190160998557494e-05,9.772056790665015e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-6.254440170705056e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000531755589730e+02,3.000000000000000e+02,3.107582664383894e+02,3.000014143167833e+02,1,0.000000000000000e+00,0.000000000000000e+00
8.500000000000230e-07,17,9.077391472608181e-05,9.222047724237277e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-5.421106837371696e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000552072278667e+02,3.000000000000000e+02,3.114739921143737e+02,3.000015919324718e+02,1,0.000000000000000e+00,0.000000000000000e+00
9.000000000000267e-07,18,9.903726597858435e-05,9.349894027872395e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-4.587773504038347e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000570801804375e+02,3.000000000000000e+02,3.121273116534750e+02,3.000017576202762e+02,1,0.000000000000000e+00,0.000000000000000e+00
9.500000000000305e-07,19,1.069760007181150e-04,8.882493610920136e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-3.754440170705039e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000585646451748e+02,3.000000000000000e+02,3.127463506327575e+02,3.000019172225432e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.000000000000034e-06,20,1.152288343839817e-04,8.839975951425224e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-2.921106837371731e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.000599955678913e+02,3.000000000000000e+02,3.133809134663908e+02,3.000020835687023e+02,1,0.000000000000000e+00,0.000000000000000e+00
